time_s,handle,x_m,y_m,speed_m_s,theta_rad
87,龙尾后把手,-26.741509,13.319504,1.0,110.417856
88,龙头前把手,-26.025085,-3.862411,1.0,97.242037
88,第1节龙身前把手,-26.319809,-1.019051,1.0,97.350674
88,第51节龙身前把手,27.045724,2.634449,1.0,100.433864
88,第101节龙身前把手,-27.131288,-6.851681,1.0,103.425192
88,第151节龙身前把手,25.495364,13.329653,1.0,106.332409
88,第201节龙身前把手,-20.71455,-21.053306,1.0,109.162234
88,龙尾后把手,-27.164094,12.413232,1.0,110.38438
89,龙头前把手,-25.849386,-4.846794,1.0,97.204023
89,第1节龙身前把手,-26.251909,-2.016683,1.0,97.312702
89,第51节龙身前把手,26.920599,3.626533,1.0,100.397059
89,第101节龙身前把手,-26.859846,-7.814081,1.0,103.389451
89,第151节龙身前把手,25.008497,14.203071,1.0,106.297646
89,第201节龙身前把手,-19.983712,-21.735787,1.0,109.128373
89,龙尾后把手,-27.556103,11.493322,1.0,110.350893
90,龙头前把手,-25.636392,-5.823785,1.0,97.165995
90,第1节龙身前把手,-26.146174,-3.011017,1.0,97.274716
90,第51节龙身前把手,26.759043,4.61334,1.0,100.36024
90,第101节龙身前把手,-26.55418,-8.766164,1.0,103.353698
90,第151节龙身前把手,24.49156,15.059035,1.0,106.262871
90,第201节龙身前把手,-19.230182,-22.393128,1.0,109.094501
90,龙尾后把手,-27.917086,10.560799,1.0,110.317396
91,龙头前把手,-25.386396,-6.79197,1.0,97.127951
91,第1节龙身前把手,-26.002742,-4.000616,1.0,97.236716
91,第51节龙身前把手,26.561262,5.593528,1.0,100.323408
91,第101节龙身前把手,-26.214668,-9.706708,1.0,103.317933
91,第151节龙身前把手,23.945168,15.896505,1.0,106.228086
91,第201节龙身前把手,-18.454818,-23.024567,1.0,109.060618
91,龙尾后把手,-28.246628,9.616708,1.0,110.283889
92,龙头前把手,-25.099747,-7.749942,1.0,97.089893
92,第1节龙身前把手,-25.821806,-4.98405,1.0,97.1987
92,第51节龙身前把手,26.32751,6.565766,1.0,100.286562
92,第101节龙身前把手,-25.841732,-10.634508,1.0,103.282156
92,第151节龙身前把手,23.369973,16.71446,1.0,106.193288
92,第201节龙身前把手,-17.658503,-23.62937,1.0,109.026725
92,龙尾后把手,-28.54435,8.662104,1.0,110.250372
93,龙头前把手,-24.776843,-8.696311,1.0,97.05182
93,第1节龙身前把手,-25.603613,-5.959894,1.0,97.160669
93,第51节龙身前把手,26.058093,7.528731,1.0,100.249703
93,第101节龙身前把手,-25.43584,-11.548371,1.0,103.246366
93,第151节龙身前把手,22.766663,17.511903,1.0,106.15848
93,第201节龙身前把手,-16.842146,-24.206835,1.0,108.992821
93,龙尾后把手,-28.809907,7.698058,1.0,110.216845
94,龙头前把手,-24.418141,-9.629698,1.0,97.013732
94,第1节龙身前把手,-25.348463,-6.926733,1.0,97.122624
94,第51节龙身前把手,25.753362,8.48111,1.0,100.21283
94,第101节龙身前把手,-24.997498,-12.44712,1.0,103.210564
94,第151节龙身前把手,22.13596,18.287862,1.0,106.12366
94,第201节龙身前把手,-16.00668,-24.756289,1.0,108.958907
94,龙尾后把手,-29.042992,6.72565,1.0,110.183307
95,龙头前把手,-24.024146,-10.548744,1.0,96.975629
95,第1节龙身前把手,-25.056713,-7.883164,1.0,97.084564
95,第51节龙身前把手,25.41372,9.421605,1.0,100.175944
95,第101节龙身前把手,-24.527259,-13.329598,1.0,103.174749
95,第151节龙身前把手,21.478619,19.041388,1.0,106.088828
95,第201节龙身前把手,-15.153059,-25.277092,1.0,108.924982
95,龙尾后把手,-29.243332,5.745971,1.0,110.149759
96,龙头前把手,-23.595416,-11.45211,1.0,96.937511
96,第1节龙身前把手,-24.728769,-8.827798,1.0,97.046488
96,第51节龙身前把手,25.039615,10.34893,1.0,100.139044
96,第101节龙身前把手,-24.025714,-14.194668,1.0,103.138922
96,第151节龙身前把手,20.795429,19.77156,1.0,106.053986
96,第201节龙身前把手,-14.28226,-25.768634,1.0,108.891047
96,龙尾后把手,-29.410691,4.760123,1.0,110.116202
97,龙头前把手,-23.132561,-12.338476,1.0,96.899378
97,第1节龙身前把手,-24.365094,-9.759258,1.0,97.008398
97,第51节龙身前把手,24.631546,11.261819,1.0,100.10213
97,第101节龙身前把手,-23.493496,-15.041212,1.0,103.103082
97,第151节龙身前把手,20.087211,20.477482,1.0,106.019131
97,第201节龙身前把手,-13.395282,-26.230341,1.0,108.857101
97,龙尾后把手,-29.544872,3.769213,1.0,110.082633
98,龙头前把手,-22.636242,-13.206546,1.0,96.86123
98,第1节龙身前把手,-23.966201,-10.67619,1.0,96.970293
98,第51节龙身前把手,24.190054,12.159021,1.0,100.065203
98,第101节龙身前把手,-22.931279,-15.868137,1.0,103.06723
98,第151节龙身前把手,19.354818,21.15829,1.0,105.984266
98,第201节龙身前把手,-12.493141,-26.661671,1.0,108.823144
98,龙尾后把手,-29.645712,2.774358,1.0,110.049055
99,龙头前把手,-22.107166,-14.055049,1.0,96.823066
99,第1节龙身前把手,-23.532656,-11.577255,1.0,96.932173
99,第51节龙身前把手,23.715731,13.039307,1.0,100.028262
99,第101节龙身前把手,-22.339774,-16.674372,1.0,103.031365
99,第151节龙身前把手,18.599132,21.813147,1.0,105.949388
99,第201节龙身前把手,-11.576873,-27.062117,1.0,108.789177
99,龙尾后把手,-29.713089,1.776677,1.0,110.015466
100,龙头前把手,-21.546092,-14.882742,1.0,96.784888
100,第1节龙身前把手,-23.065076,-12.461137,1.0,96.894038
100,第51节龙身前把手,23.209211,13.901469,1.0,99.991308
100,第101节龙身前把手,-21.719734,-17.458873,1.0,102.995488
100,第151节龙身前把手,17.821066,22.441248,1.0,105.9145
100,第201节龙身前把手,-10.647531,-27.431207,1.0,108.755199
100,龙尾后把手,-29.746915,0.777297,1.0,109.981867
