time_s,handle,x_m,y_m,speed_m_s,theta_rad
191,第1节龙身前把手,4.585601,-4.845269,1.0,76.211149
191,第51节龙身前把手,7.429193,1.937447,1.0,87.709488
191,第101节龙身前把手,-7.611024,3.932098,1.0,97.866237
191,第151节龙身前把手,9.081225,-2.315827,1.0,107.063841
191,第201节龙身前把手,-7.686817,-6.571702,1.0,115.531578
191,龙尾后把手,9.913737,3.216686,1.0,119.066771
192,龙头前把手,6.442721,-1.523154,1.0,75.630376
192,第1节龙身前把手,5.247964,-4.097339,1.0,76.061115
192,第51节龙身前把手,7.103803,2.882279,1.0,87.579152
192,第101节龙身前把手,-8.007807,3.014805,1.0,97.749443
192,第151节龙身前把手,9.267029,-1.333723,1.0,106.95709
192,第201节龙身前把手,-6.994229,-7.29247,1.0,115.432658
192,龙尾后把手,9.552133,4.148606,1.0,118.970789
193,龙头前把手,6.585444,-0.534354,1.0,75.479188
193,第1节龙身前把手,5.790944,-3.258715,1.0,75.910785
193,第51节龙身前把手,6.658274,3.776754,1.0,87.448621
193,第101节龙身前把手,-8.294917,2.057502,1.0,97.632509
193,第151节龙身前把手,9.347071,-0.337409,1.0,106.850232
193,第201节龙身前把手,-6.233813,-7.941277,1.0,115.333652
193,龙尾后把手,9.102844,5.041562,1.0,118.874731
194,龙头前把手,6.577434,0.464658,1.0,75.327697
194,第1节龙身前把手,6.202043,-2.348161,1.0,75.760156
194,第51节龙身前把手,6.100018,4.605563,1.0,87.317896
194,第101节龙身前把手,-8.468298,1.073227,1.0,97.515435
194,第151节龙身前把手,9.320332,0.661757,1.0,106.743268
194,第201节龙身前把手,-5.412962,-8.511703,1.0,115.234562
194,龙尾后把手,8.569944,5.887285,1.0,118.778594
195,龙头前把手,6.418577,1.450987,1.0,75.1759
195,第1节龙身前把手,6.47168,-1.386185,1.0,75.609228
195,第51节龙身前把手,5.438401,5.354453,1.0,87.186974
195,第101节龙身前把手,-8.525441,0.075434,1.0,97.39822
195,第151节龙身前把手,9.187012,1.652348,1.0,106.636196
195,第201节龙身前把手,-4.539682,-8.998081,1.0,115.135386
195,龙尾后把手,7.958288,6.677922,1.0,118.68238
196,龙头前把手,6.112229,2.401894,1.0,75.023796
196,第1节龙身前把手,6.593436,-0.394585,1.0,75.457997
196,第51节龙身前把手,4.684606,6.010472,1.0,87.055856
196,第101节龙身前把手,-8.46542,-0.922188,1.0,97.280864
196,第151节龙身前把手,8.948533,2.623002,1.0,106.529016
196,第201节龙身前把手,-3.622517,-9.395556,1.0,115.036125
196,龙尾后把手,7.273476,7.406111,1.0,118.586088
197,龙头前把手,5.665179,3.29532,1.0,74.871384
197,第1节龙身前把手,6.564235,0.604032,1.0,75.306464
197,第51节龙身前把手,3.85145,6.562209,1.0,86.92454
197,第101节龙身前把手,-8.288923,-1.905904,1.0,97.163367
197,第151节龙身前把手,8.607528,3.562554,1.0,106.421729
197,第201节龙身前把手,-2.670462,-9.700138,1.0,114.936778
197,龙尾后把手,6.521795,8.065051,1.0,118.489717
198,龙头前把手,5.087521,4.110408,1.0,74.71866
198,第1节龙身前把手,6.384448,1.58676,1.0,75.154624
198,第51节龙身前把手,2.953173,6.999997,1.0,86.793025
198,第101节龙身前把手,-7.998244,-2.862122,1.0,97.045727
198,第151节龙身前把手,8.167818,4.460158,1.0,106.314333
198,第201节龙身前把手,-1.692883,-9.90874,1.0,114.837346
198,龙尾后把手,5.710172,8.648569,1.0,118.393268
199,龙头前把手,4.392458,4.828,1.0,74.565624
199,第1节龙身前把手,6.057916,2.530926,1.0,75.002477
199,第51节龙身前把手,2.005209,7.316097,1.0,86.66131
199,第101节龙身前把手,-7.597268,-3.77758,1.0,96.927944
199,第151节龙身前把手,7.634374,5.305424,1.0,106.206829
199,第201节龙身前把手,-0.69942,-10.019218,1.0,114.737827
199,龙尾后把手,4.846105,9.151175,1.0,118.29674
200,龙头前把手,3.596022,5.4311,1.0,74.412273
200,第1节龙身前把手,5.591899,3.414607,1.0,74.850021
200,第51节龙身前把手,1.023921,7.504842,1.0,86.529396
200,第101节龙身前把手,-7.091422,-4.639532,1.0,96.810018
200,第151节龙身前把手,7.013266,6.088533,1.0,106.099216
200,第201节龙身前把手,0.300104,-10.030393,1.0,114.638221
200,龙尾后把手,3.937603,9.568122,1.0,118.200134
201,龙头前把手,2.716723,5.905301,1.0,74.258606
201,第1节龙身前把手,4.996942,4.217154,1.0,74.697254
201,第51节龙身前把手,0.026329,7.562759,1.0,86.397279
201,第101节龙身前把手,-6.487612,-5.435932,1.0,96.691948
201,第151节龙身前把手,6.311595,6.800356,1.0,105.991493
201,第201节龙身前把手,1.295781,-9.942069,1.0,114.538529
201,龙尾后把手,2.993104,9.89545,1.0,118.103448
202,龙头前把手,1.775144,6.239148,1.0,74.10462
202,第1节龙身前把手,4.286661,4.919685,1.0,74.544174
202,第51节龙身前把手,-0.970189,7.488637,1.0,86.264961
202,第101节龙身前把手,-5.794134,-6.155601,1.0,96.573734
202,第151节龙身前把手,5.53742,7.432562,1.0,105.883661
202,第201节龙身前把手,2.277712,-9.755037,1.0,114.438751
202,龙尾后把手,2.021408,10.130027,1.0,118.006684
203,龙头前把手,0.793471,6.424442,1.0,73.950313
203,第1节龙身前把手,3.477457,5.505543,1.0,74.390779
203,第51节龙身前把手,-1.94819,7.283574,1.0,86.132439
203,第101节龙身前把手,-5.020565,-6.788392,1.0,96.455375
203,第151节龙身前把手,4.699668,7.977723,1.0,105.775719
203,第201节龙身前把手,3.236114,-9.471073,1.0,114.338885
203,龙尾后把手,1.031588,10.269582,1.0,117.90984
204,龙头前把手,-0.20502,6.456467,1.0,73.795684
204,第1节龙身前把手,2.588159,5.960712,1.0,74.237067
204,第51节龙身前把手,-2.890478,6.950969,1.0,85.999713
204,第101节龙身前把手,-4.177643,-7.325338,1.0,96.336871
204,第151节龙身前把手,3.808032,8.4294,1.0,105.667667
204,第201节龙身前把手,4.161409,-9.092924,1.0,114.238932
204,龙尾后把手,0.032911,10.312727,1.0,117.812916
205,龙头前把手,-1.196501,6.33414,1.0,73.64073
205,第1节龙身前把手,1.6396,6.274178,1.0,74.083036
205,第51节龙身前把手,-3.780406,6.496485,1.0,85.866782
205,第101节龙身前把手,-3.277114,-7.758785,1.0,96.218221
205,第151节龙身前把手,2.872864,8.782225,1.0,105.559504
205,第201节龙身前把手,5.044326,-8.624286,1.0,114.138891
205,龙尾后把手,-0.965251,10.258979,1.0,117.715912
206,龙头前把手,-2.157168,6.060076,1.0,73.485449
206,第1节龙身前把手,0.654153,6.438216,1.0,73.928685
206,第51节龙身前把手,-4.602174,5.92796,1.0,85.733645
206,第101节龙身前把手,-2.331583,-8.082505,1.0,96.099424
206,第151节龙身前把手,1.905057,9.031972,1.0,105.451231
206,第201节龙身前把手,5.875996,-8.069767,1.0,114.038762
206,龙尾后把手,-1.953507,10.108764,1.0,117.618829
207,龙头前把手,-3.063805,5.640562,1.0,73.32984
207,第1节龙身前把手,-0.344796,6.448613,1.0,73.77401
207,第51节龙身前把手,-5.341119,5.255294,1.0,85.600301
207,第101节龙身前把手,-1.354332,-8.291796,1.0,95.98048
207,第151节龙身前把手,0.915921,9.175608,1.0,105.342846
207,第201节龙身前把手,6.648036,-7.434852,1.0,113.938546
207,龙尾后把手,-2.922537,9.863418,1.0,117.521665
208,龙头前把手,-3.894359,5.085445,1.0,73.1739
208,第1节龙身前把手,-1.33339,6.304801,1.0,73.61901
208,第51节龙身前把手,-5.983978,4.49028,1.0,85.466748
208,第101节龙身前把手,-0.359145,-8.383558,1.0,95.861389
208,第151节龙身前把手,-0.08295,9.211338,1.0,105.234349
208,第201节龙身前把手,7.352643,-6.725845,1.0,113.838241
208,龙尾后把手,-3.863178,9.525178,1.0,117.424421
209,龙头前把手,-4.628485,4.407931,1.0,73.017627
209,第1节龙身前把手,-2.287869,6.009912,1.0,73.463684
209,第51节龙身前把手,-6.519142,3.646414,1.0,85.332987
209,第101节龙身前把手,0.639892,-8.356346,1.0,95.742149
209,第151节龙身前把手,-1.07981,9.138631,1.0,105.12574
209,第201节龙身前把手,7.982669,-5.949812,1.0,113.737848
209,龙尾后把手,-4.766514,9.097166,1.0,117.327096
210,龙头前把手,-5.248061,3.624297,1.0,72.861019
210,第1节龙身前把手,-3.185149,5.570741,1.0,73.308028
210,第51节龙身前把手,-6.936872,2.738667,1.0,85.199016
210,第101节龙身前把手,1.628584,-8.210398,1.0,95.622761
210,第151节龙身前把手,-2.062903,8.958233,1.0,105.017019
210,第201节龙身前把手,8.531703,-5.114515,1.0,113.637367
210,龙尾后把手,-5.623961,8.583362,1.0,117.229691
211,龙头前把手,-5.737658,2.753525,1.0,72.704073
211,第1节龙身前把手,-4.003382,4.99762,1.0,73.152042
211,第51节龙身前把手,-7.229492,1.783222,1.0,85.064834
211,第101节龙身前把手,2.59283,-7.947646,1.0,95.503224
211,第151节龙身前把手,-3.020597,8.672165,1.0,104.908186
211,第201节龙身前把手,8.994129,-4.228333,1.0,113.536796
211,龙尾后把手,-6.427346,7.988567,1.0,117.132204
212,龙头前把手,-6.084946,1.816866,1.0,72.546788
212,第1节龙身前把手,-4.722505,4.304203,1.0,72.995722
212,第51节龙身前把手,-7.391538,0.797202,1.0,84.93044
212,第101节龙身前把手,3.518828,-7.5717,1.0,95.383537
212,第151节龙身前把手,-3.941526,8.283704,1.0,104.799239
212,第201节龙身前把手,9.365196,-3.300181,1.0,113.436136
212,龙尾后把手,-7.168991,7.318366,1.0,117.034637
213,龙头前把手,-6.281034,0.837336,1.0,72.389161
213,第1节龙身前把手,-5.324746,3.507171,1.0,72.839067
213,第51节龙身前把手,-7.419882,-0.201641,1.0,84.795833
213,第101节龙身前把手,4.393268,-7.087801,1.0,95.263699
213,第151节龙身前把手,-4.814724,7.797356,1.0,104.690179
213,第201节龙身前把手,9.641064,-2.339426,1.0,113.335387
213,龙尾后把手,-7.841787,6.579075,1.0,116.936988
214,龙头前把手,-6.320727,-0.160836,1.0,72.231191
214,第1节龙身前把手,-5.795087,2.625849,1.0,72.682074
214,第51节龙身前把手,-7.3138,-1.195237,1.0,84.661011
214,第101节龙身前把手,5.203533,-6.502762,1.0,95.143711
214,第151节龙身前把手,-5.629758,7.218801,1.0,104.581006
214,第201节龙身前把手,9.818849,-1.355787,1.0,113.234548
214,龙尾后把手,-8.439262,5.777684,1.0,116.839257
215,龙头前把手,-6.202699,-1.152794,1.0,72.072874
215,第1节龙身前把手,-6.121659,1.681769,1.0,72.524741
215,第51节龙身前把手,-7.075005,-2.165524,1.0,84.525975
215,第101节龙身前把手,5.937881,-5.824876,1.0,95.023571
215,第151节龙身前把手,-6.376857,6.554837,1.0,104.471718
215,第201节龙身前把手,9.896658,-0.359245,1.0,113.133619
215,龙尾后把手,-8.955649,4.921794,1.0,116.741444
216,龙头前把手,-5.929563,-2.113679,1.0,71.914209
216,第1节龙身前把手,-6.296078,0.698149,1.0,72.367066
216,第51节龙身前把手,-6.707642,-3.094782,1.0,84.390723
216,第101节龙身前把手,6.585622,-5.063806,1.0,94.903279
216,第151节龙身前把手,-7.04703,5.813304,1.0,104.362316
216,第201节龙身前把手,9.873609,0.640064,1.0,113.0326
216,龙尾后把手,-9.385941,4.019547,1.0,116.64355
217,龙头前把手,-5.507853,-3.019248,1.0,71.755193
217,第1节龙身前把手,-6.31368,-0.300655,1.0,72.209047
217,第51节龙身前把手,-6.218223,-3.965954,1.0,84.255254
217,第101节龙身前把手,7.137276,-4.230458,1.0,94.782834
217,第151节龙身前把手,-7.632177,5.002993,1.0,104.252799
217,第201节龙身前把手,9.749847,1.631947,1.0,112.931491
217,龙尾后把手,-9.725943,3.079548,1.0,116.545573
218,龙头前把手,-4.947901,-3.846495,1.0,71.595824
218,第1节龙身前把手,-6.173689,-1.289753,1.0,72.050682
218,第51节龙身前把手,-5.61553,-4.762966,1.0,84.119567
218,第101节龙身前把手,7.584723,-3.336825,1.0,94.662236
218,第151节龙身前把手,-8.125194,4.133549,1.0,104.143167
218,第201节龙身前把手,9.526548,2.606259,1.0,112.830291
218,龙尾后把手,-9.972317,2.110786,1.0,116.447514
219,龙头前把手,-4.263616,-4.574251,1.0,71.436099
219,第1节龙身前把手,-5.879271,-2.244331,1.0,71.891968
219,第51节龙身前把手,-4.910475,-5.471033,1.0,83.98366
219,第101节龙身前把手,7.921325,-2.395824,1.0,94.541485
219,第151节龙身前把手,-8.52006,3.215357,1.0,104.033419
219,第201节龙身前把手,9.205909,3.55301,1.0,112.729001
219,龙尾后把手,-10.122615,1.122551,1.0,116.349372
220,龙头前把手,-3.47217,-5.183741,1.0,71.276017
220,第1节龙身前把手,-5.4375,-3.140284,1.0,71.732902
220,第51节龙身前把手,-4.11591,-6.076939,1.0,83.847533
220,第101节龙身前把手,8.142036,-1.421109,1.0,94.420579
220,第151节龙身前把手,-8.811918,2.259421,1.0,103.923555
220,第201节龙身前把手,8.791133,4.462462,1.0,112.627619
220,龙尾后把手,-10.17531,0.124343,1.0,116.251148
221,龙头前把手,-2.593594,-5.659095,1.0,71.115574
221,第1节龙身前把手,-4.859226,-3.954828,1.0,71.573484
221,第51节龙身前把手,-3.246408,-6.569298,1.0,83.711185
221,第101节龙身前把手,8.243483,-0.426882,1.0,94.299518
221,第151节龙身前把手,-8.997138,1.277237,1.0,103.813576
221,第201节龙身前把手,8.286396,5.325238,1.0,112.526146
221,龙尾后把手,-10.129811,-0.874218,1.0,116.15284
222,龙头前把手,-1.650297,-5.987784,1.0,70.954769
222,第1节龙身前把手,-4.158835,-4.667095,1.0,71.413709
222,第51节龙身前把手,-2.318006,-6.938778,1.0,83.574615
222,第101节龙身前把手,8.224028,0.572316,1.0,94.178301
222,第151节龙身前把手,-9.073367,0.280653,1.0,103.703479
222,第201节龙身前把手,7.696814,6.132415,1.0,112.424581
222,龙尾后把手,-9.986475,-1.863485,1.0,116.054449
223,龙头前把手,-0.66651,-6.160986,1.0,70.793598
223,第1节龙身前把手,-3.353925,-5.25869,1.0,71.253576
223,第51节龙身前把手,-1.347916,-7.178291,1.0,83.437821
223,第101节龙身前把手,8.083802,1.561816,1.0,94.056928
223,第151节龙身前把手,-9.039568,-0.718269,1.0,103.593266
223,第201节龙身前把手,7.028391,6.875617,1.0,112.322925
223,龙尾后把手,-9.746608,-2.833874,1.0,115.955975
224,龙头前把手,0.33232,-6.173855,1.0,70.63206
224,第1节龙身前把手,-2.464891,-5.714183,1.0,71.093083
224,第51节龙身前把手,-0.354215,-7.283145,1.0,83.300802
224,第101节龙身前把手,7.824715,2.527033,1.0,93.935398
224,第151节龙身前把手,-8.896034,-1.707402,1.0,103.482935
224,第201节龙身前把手,6.287962,7.54711,1.0,112.221176
224,龙尾后把手,-9.412452,-3.775962,1.0,115.857416
225,龙头前把手,1.320179,-6.025695,1.0,70.470151
225,第1节龙身前把手,-1.514432,-6.021546,1.0,70.932227
225,第51节龙身前把手,0.644488,-7.251155,1.0,83.163558
225,第101节龙身前把手,7.450441,3.453685,1.0,93.813711
225,第151节龙身前把手,-8.644395,-2.674698,1.0,103.372486
225,第201节龙身前把手,5.483125,8.139877,1.0,112.119335
225,龙尾后把手,-8.987173,-4.680577,1.0,115.758774
226,龙头前把手,2.271163,-5.720021,1.0,70.30787
226,第1节龙身前把手,-0.526987,-6.1725,1.0,70.771005
226,第51节龙身前把手,1.629398,-7.082699,1.0,83.026086
226,第101节龙身前把手,6.966369,4.328007,1.0,93.691866
226,第151节龙身前把手,-8.287606,-3.608338,1.0,103.26192
226,第201节龙身前把手,4.622168,8.647703,1.0,112.017402
226,龙尾后把手,-8.474831,-5.538885,1.0,115.660048
227,龙头前把手,3.160159,-5.264519,1.0,70.145213
227,第1节龙身前把手,0.471878,-6.162771,1.0,70.609415
227,第51节龙身前把手,2.581889,-6.780734,1.0,82.888387
227,第101节龙身前把手,6.379544,5.136954,1.0,93.569862
227,第151节龙身前把手,-7.829915,-4.496875,1.0,103.151235
227,第201节龙身前把手,3.713982,9.065234,1.0,111.915375
227,龙尾后把手,-7.880345,-6.342485,1.0,115.561238
228,龙头前把手,3.963521,-4.67089,1.0,69.982178
228,第1节龙身前把手,1.456123,-5.992251,1.0,70.447454
228,第51节龙身前把手,3.483854,-6.350764,1.0,82.750459
228,第101节龙身前把手,5.698564,5.868407,1.0,93.447699
228,第151节龙身前把手,-7.27682,-5.329379,1.0,103.040431
228,第201节龙身前把手,2.767978,9.388044,1.0,111.813256
228,龙尾后把手,-7.209447,-7.083485,1.0,115.462343
229,龙头前把手,4.659712,-3.954585,1.0,69.818763
229,第1节龙身前把手,2.399913,-5.665045,1.0,70.28512
229,第51节龙身前把手,4.318059,-5.800754,1.0,82.6123
229,第101节龙身前把手,4.933465,6.511351,1.0,93.325376
229,第151节龙身前把手,-6.635008,-6.095572,1.0,102.929507
229,第201节龙身前把手,1.793982,9.612681,1.0,111.711043
229,龙尾后把手,-6.468632,-7.754587,1.0,115.363363
230,龙头前把手,5.229906,-3.134436,1.0,69.654965
230,第1节龙身前把手,3.278303,-5.189412,1.0,70.122411
230,第51节龙身前把手,5.068477,-5.140999,1.0,82.47391
230,第101节龙身前把手,4.095582,7.056055,1.0,93.202893
230,第151节龙身前把手,-5.912277,-6.785959,1.0,102.818464
230,第201节龙身前把手,0.802143,9.736709,1.0,111.608737
230,龙尾后把手,-5.665097,-8.349157,1.0,115.264298
231,龙头前把手,5.658522,-2.232193,1.0,69.49078
231,第1节龙身前把手,4.067902,-4.577596,1.0,69.959323
231,第51节龙身前把手,5.720603,-4.383945,1.0,82.335288
231,第101节龙身前把手,3.197386,7.494222,1.0,93.080248
231,第151节龙身前把手,-5.117452,-7.391948,1.0,102.707301
231,第201节龙身前把手,-0.197177,9.75874,1.0,111.506337
231,龙尾后把手,-4.806672,-8.861297,1.0,115.165148
232,龙头前把手,5.933684,-1.271969,1.0,69.326207
232,第1节龙身前把手,4.747518,-3.845547,1.0,69.795855
232,第51节龙身前把手,6.261748,-3.543971,1.0,82.196432
232,第101节龙身前把手,2.252303,7.819125,1.0,92.957442
232,第151节龙身前把手,-4.260271,-7.905961,1.0,102.596018
232,第201节龙身前把手,-1.19351,9.678448,1.0,111.403842
232,龙尾后把手,-3.901747,-9.285903,1.0,115.065913
233,龙头前把手,6.047584,-0.279618,1.0,69.161242
233,第1节龙身前把手,5.298748,-3.012535,1.0,69.632002
233,第51节龙身前把手,6.681297,-2.637126,1.0,82.05734
233,第101节龙身前把手,1.27452,8.025716,1.0,92.834473
233,第151节龙身前把手,-3.351281,-8.321538,1.0,102.484614
233,第201节龙身前把手,-2.176387,9.496583,1.0,111.301254
233,龙尾后把手,-2.959191,-9.618719,1.0,114.966591
234,龙头前把手,5.996745,0.717948,1.0,68.995883
234,第1节龙身前把手,5.706506,-2.100676,1.0,69.467763
234,第51节龙身前把手,6.970932,-1.680834,1.0,81.918013
234,第101节龙身前把手,0.278773,8.110718,1.0,92.711341
234,第151节龙身前把手,-2.401704,-8.633414,1.0,102.373088
234,第201节龙身前把手,-3.135456,9.214966,1.0,111.19857
234,龙尾后把手,-1.988268,-9.856383,1.0,114.867184
235,龙头前把手,5.782168,1.693483,1.0,68.830126
235,第1节龙身前把手,5.959464,-1.134366,1.0,69.303135
235,第51节龙身前把手,7.124816,-0.693567,1.0,81.778448
235,第101节龙身前把手,-0.719869,8.072682,1.0,92.588045
235,第151节龙身前把手,-1.423303,-8.837599,1.0,102.261441
235,第201节龙身前把手,-4.060585,8.836474,1.0,111.095792
235,龙尾后把手,-0.998545,-9.996467,1.0,114.767691
236,龙头前把手,5.409355,2.620149,1.0,68.66397
236,第1节龙身前把手,6.050409,-0.13965,1.0,69.138115
236,第51节龙身前把手,7.139723,0.305508,1.0,81.638645
236,第101节龙身前把手,-1.706236,7.912023,1.0,92.464585
236,第151节龙身前把手,-0.428238,-8.931433,1.0,102.149672
236,第201节龙身前把手,-4.941973,8.365015,1.0,110.992919
236,龙尾后把手,0.0002,-10.037498,1.0,114.668112
237,龙头前把手,4.888213,3.472265,1.0,68.49741
237,第1节龙身前把手,5.976483,0.856471,1.0,68.972701
237,第51节龙身前把手,7.015126,1.296892,1.0,81.498602
237,第101节龙身前把手,-2.665281,7.631026,1.0,92.34096
237,第151节龙身前把手,0.571082,-8.913624,1.0,102.03778
237,第201节龙身前把手,-5.770254,7.80549,1.0,110.88995
237,龙尾后把手,0.998072,-9.978986,1.0,114.568446
238,龙头前把手,4.232835,4.226027,1.0,68.330445
238,第1节龙身前把手,5.739319,1.826761,1.0,68.806888
238,第51节龙身前把手,6.753231,2.261138,1.0,81.358318
238,第101节龙身前把手,-3.582317,7.233825,1.0,92.217169
238,第151节龙身前把手,1.562154,-8.784272,1.0,101.925766
238,第201节龙身前把手,-6.536599,7.16375,1.0,110.786885
238,龙尾后把手,1.985161,-9.821424,1.0,114.468693
239,龙头前把手,3.461155,4.860201,1.0,68.163071
239,第1节龙身前把手,5.345045,2.744501,1.0,68.640676
239,第51节龙身前把手,6.358953,3.179234,1.0,81.217792
239,第101节龙身前把手,-4.44324,6.72635,1.0,92.093212
239,第151节龙身前把手,2.532537,-8.544879,1.0,101.813628
239,第201节龙身前把手,-7.232813,6.446534,1.0,110.683725
239,龙尾后把手,2.951639,-9.566295,1.0,114.368854
240,龙头前把手,2.594494,5.356743,1.0,67.995285
240,第1节龙身前把手,4.80417,3.584228,1.0,68.47406
240,第51节龙身前把手,5.839849,4.032979,1.0,81.077022
240,第101节龙身前把手,-5.234752,6.116247,1.0,91.969087
240,第151节龙身前把手,3.47001,-8.198334,1.0,101.701367
240,第201节龙身前把手,-7.851423,5.661401,1.0,110.580468
240,龙尾后把手,3.887855,-9.216057,1.0,114.268927
241,龙头前把手,1.657002,5.701349,1.0,67.827084
241,第1节龙身前把手,4.131347,4.32246,1.0,68.307037
241,第51节龙身前把手,5.205986,4.805352,1.0,80.936007
241,第101节龙身前把手,-5.944569,5.412775,1.0,91.844795
241,第151节龙身前把手,4.362726,-7.748884,1.0,101.588982
241,第201节龙身前把手,-8.385764,4.816659,1.0,110.477115
241,龙尾后把手,4.784437,-8.774122,1.0,114.168912
242,龙头前把手,0.675012,5.883906,1.0,67.658464
242,第1节龙身前把手,3.345015,4.938371,1.0,68.139606
242,第51节龙身前把手,4.469763,5.480863,1.0,80.794747
242,第101节龙身前把手,-6.561621,4.626673,1.0,91.720335
242,第151节龙身前把手,5.199365,-7.202092,1.0,101.476472
242,第201节龙身前把手,-8.830051,3.921272,1.0,110.373665
242,龙尾后把手,5.632385,-8.24483,1.0,114.06881
243,龙头前把手,-0.323686,5.898827,1.0,67.489424
243,第1节龙身前把手,2.466927,5.414412,1.0,67.971762
243,第51节龙身前把手,3.645689,6.04587,1.0,80.653239
243,第101节龙身前把手,-7.076228,3.770002,1.0,91.595706
243,第151节龙身前把手,5.969276,-6.564769,1.0,101.363837
243,第201节龙身前把手,-9.179447,2.984774,1.0,110.270118
243,龙尾后把手,6.423161,-7.633408,1.0,113.96862
244,龙头前把手,-1.310615,5.745274,1.0,67.319959
244,第1节龙身前把手,1.521579,5.73684,1.0,67.803502
244,第51节龙身前把手,2.750102,6.488872,1.0,80.511482
244,第101节龙身前把手,-7.480262,2.855967,1.0,91.470906
244,第151节龙身前把手,6.662622,-5.8449,1.0,101.251078
244,第201节龙身前把手,-9.430117,2.017164,1.0,110.166474
244,龙尾后把手,7.14878,-6.94592,1.0,113.868342
245,龙头前把手,-2.257424,5.427234,1.0,67.150067
245,第1节龙身前把手,0.535552,5.896157,1.0,67.634824
245,第51节龙身前把手,1.800868,6.800761,1.0,80.369475
245,第101节龙身前把手,-7.767281,1.898722,1.0,91.345937
245,第151节龙身前把手,7.270505,-5.051543,1.0,101.138192
245,第201节龙身前把手,-9.579277,1.028804,1.0,110.062732
245,龙尾后把手,7.801889,-6.189211,1.0,113.767976
246,龙头前把手,-3.136703,4.953471,1.0,66.979744
246,第1节龙身前把手,-0.463218,5.887432,1.0,67.465725
246,第51节龙身前把手,0.817024,6.975019,1.0,80.227217
246,第101节龙身前把手,-7.932647,0.913151,1.0,91.220796
246,第151节龙身前把手,7.785087,-4.194722,1.0,101.02518
246,第201节龙身前把手,-9.625228,0.03031,1.0,109.958892
246,龙尾后把手,8.375847,-5.37084,1.0,113.66752
247,龙头前把手,-3.922794,4.337328,1.0,66.808987
247,第1节龙身前把手,-1.446224,5.7105,1.0,67.2962
247,第51节龙身前把手,-0.181589,7.00788,1.0,80.084706
247,第101节龙身前把手,-7.973606,-0.085355,1.0,91.095483
247,第151节龙身前把手,8.199693,-3.285307,1.0,100.912042
247,第201节龙身前把手,-9.567376,-0.967564,1.0,109.854954
247,龙尾后把手,8.864795,-4.499009,1.0,113.566976
248,龙头前把手,-4.592558,3.5964,1.0,66.637792
248,第1节龙身前把手,-2.385197,5.370024,1.0,67.126248
248,第51节龙身前把手,-1.174726,6.898429,1.0,79.941942
248,第101节龙身前把手,-7.889345,-1.08114,1.0,90.969997
248,第151节龙身前把手,8.508907,-2.334877,1.0,100.798777
248,第201节龙身前把手,-9.406249,-1.954041,1.0,109.750918
248,龙尾后把手,9.263715,-3.582484,1.0,113.466343
249,龙头前把手,-5.126085,2.752068,1.0,66.466157
249,第1节龙身前把手,-3.252925,4.875423,1.0,66.955864
249,第51节龙身前把手,-2.142147,6.648643,1.0,79.798922
249,第101节龙身前把手,-7.681018,-2.058526,1.0,90.844338
249,第151节龙身前把手,8.708645,-1.355574,1.0,100.685384
249,第201节龙身前把手,-9.143494,-2.918435,1.0,109.646782
249,龙尾后把手,9.56849,-2.630503,1.0,113.365621
250,龙头前把手,-5.507323,1.828926,1.0,66.294077
250,第1节龙身前把手,-4.024057,4.240659,1.0,66.785046
250,第51节龙身前把手,-3.064027,6.26338,1.0,79.655645
250,第101节龙身前把手,-7.351743,-3.002062,1.0,90.718506
250,第151节龙身前把手,8.796218,-0.359955,1.0,100.571864
250,第201节龙身前把手,-8.781862,-3.85027,1.0,109.542548
250,龙尾后把手,9.775944,-1.652692,1.0,113.264809
251,龙头前把手,-5.724602,0.854087,1.0,66.121549
251,第1节龙身前把手,-4.675864,3.483887,1.0,66.61379
251,第51节龙身前把手,-3.92137,5.750303,1.0,79.51211
251,第101节龙身前把手,-6.906566,-3.896766,1.0,90.592498
251,第151节龙身前把手,8.770372,0.639173,1.0,100.458215
251,第201节龙身前把手,-8.325188,-4.739395,1.0,109.438215
251,龙尾后把手,9.883885,-0.658961,1.0,113.163907
252,龙头前把手,-5.771037,-0.143586,1.0,65.94857
252,第1节龙身前把手,-5.188942,2.626976,1.0,66.442092
252,第51节龙身前把手,-4.696406,5.119751,1.0,79.368315
252,第101节龙身前把手,-6.352393,-4.72837,1.0,90.466315
252,第151节龙身前把手,8.631312,1.628912,1.0,100.344437
252,第201节龙身前把手,-7.778352,-5.576091,1.0,109.333782
252,龙尾后把手,9.891125,0.340588,1.0,113.062915
253,龙头前把手,-5.644798,-1.134322,1.0,65.775137
253,第1节龙身前把手,-5.547823,1.694916,1.0,66.26995
253,第51节龙身前把手,-5.37297,4.384542,1.0,79.22426
253,第101节龙身前把手,-5.697893,-5.483552,1.0,90.339956
253,第151节龙身前把手,8.380711,2.596444,1.0,100.230531
253,第201节龙身前把手,-7.14723,-6.351188,1.0,109.229249
253,龙尾后把手,9.7975,1.335768,1.0,112.961833
254,龙头前把手,-5.349231,-2.088325,1.0,65.601245
254,第1节龙身前把手,-5.741484,0.715112,1.0,66.097359
254,第51节龙身前把手,-5.936853,3.559738,1.0,79.079942
254,第101节龙身前把手,-4.953373,-6.150151,1.0,90.21342
254,第151节龙身前把手,8.021693,3.529194,1.0,100.116495
254,第201节龙身前把手,-6.438637,-7.056159,1.0,109.124617
254,龙尾后把手,9.603878,2.316409,1.0,112.860661
