date,brand,config,power,drive,color,model_id,global_sequence,date_position,shift,shift_position,brand_block,paint_line
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2570,270,晚班,29,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2571,271,晚班,30,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2572,272,晚班,31,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2573,273,晚班,32,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2574,274,晚班,33,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2575,275,晚班,34,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2576,276,晚班,35,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2577,277,晚班,36,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2578,278,晚班,37,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2579,279,晚班,38,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2580,280,晚班,39,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2581,281,晚班,40,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2582,282,晚班,41,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2583,283,晚班,42,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2584,284,晚班,43,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2585,285,晚班,44,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2586,286,晚班,45,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2587,287,晚班,46,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2588,288,晚班,47,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2589,289,晚班,48,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2590,290,晚班,49,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2591,291,晚班,50,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2592,292,晚班,51,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2593,293,晚班,52,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2594,294,晚班,53,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2595,295,晚班,54,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2596,296,晚班,55,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2597,297,晚班,56,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2598,298,晚班,57,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2599,299,晚班,58,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2600,300,晚班,59,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2601,301,晚班,60,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2602,302,晚班,61,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2603,303,晚班,62,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2604,304,晚班,63,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2605,305,晚班,64,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2606,306,晚班,65,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2607,307,晚班,66,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2608,308,晚班,67,A1,C2
2018-09-22,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,2609,309,晚班,68,A1,C2
2018-09-22,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2610,310,晚班,69,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2611,311,晚班,70,A1,C2
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2612,312,晚班,71,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2613,313,晚班,72,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2614,314,晚班,73,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2615,315,晚班,74,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2616,316,晚班,75,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2617,317,晚班,76,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2618,318,晚班,77,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2619,319,晚班,78,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2620,320,晚班,79,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2621,321,晚班,80,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2622,322,晚班,81,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2623,323,晚班,82,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2624,324,晚班,83,A1,C1
2018-09-22,A1,B3,汽油,两驱,白,A1-B3-汽油-两驱-白,2625,325,晚班,84,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2626,326,晚班,85,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2627,327,晚班,86,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2628,328,晚班,87,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2629,329,晚班,88,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2630,330,晚班,89,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2631,331,晚班,90,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2632,332,晚班,91,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2633,333,晚班,92,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2634,334,晚班,93,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2635,335,晚班,94,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2636,336,晚班,95,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2637,337,晚班,96,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2638,338,晚班,97,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2639,339,晚班,98,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2640,340,晚班,99,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2641,341,晚班,100,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2642,342,晚班,101,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2643,343,晚班,102,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2644,344,晚班,103,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2645,345,晚班,104,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2646,346,晚班,105,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2647,347,晚班,106,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2648,348,晚班,107,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2649,349,晚班,108,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2650,350,晚班,109,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2651,351,晚班,110,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2652,352,晚班,111,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2653,353,晚班,112,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2654,354,晚班,113,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2655,355,晚班,114,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2656,356,晚班,115,A1,C1
2018-09-22,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,2657,357,晚班,116,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2658,358,晚班,117,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2659,359,晚班,118,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2660,360,晚班,119,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2661,361,晚班,120,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2662,362,晚班,121,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2663,363,晚班,122,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2664,364,晚班,123,A1,C1
2018-09-22,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,2665,365,晚班,124,A1,C1
2018-09-22,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,2666,366,晚班,125,A1,C1
2018-09-22,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,2667,367,晚班,126,A1,C1
2018-09-22,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,2668,368,晚班,127,A1,C1
2018-09-22,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,2669,369,晚班,128,A1,C1
2018-09-22,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,2670,370,晚班,129,A1,C1
2018-09-22,A1,B1,汽油,两驱,黄,A1-B1-汽油-两驱-黄,2671,371,晚班,130,A1,C1
2018-09-22,A1,B1,汽油,两驱,黄,A1-B1-汽油-两驱-黄,2672,372,晚班,131,A1,C1
2018-09-22,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,2673,373,晚班,132,A1,C1
2018-09-22,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,2674,374,晚班,133,A1,C1
2018-09-22,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,2675,375,晚班,134,A1,C1
2018-09-22,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,2676,376,晚班,135,A1,C1
2018-09-22,A1,B1,汽油,两驱,红,A1-B1-汽油-两驱-红,2677,377,晚班,136,A1,C1
2018-09-22,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,2678,378,晚班,137,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2679,379,晚班,138,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2680,380,晚班,139,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2681,381,晚班,140,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2682,382,晚班,141,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2683,383,晚班,142,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2684,384,晚班,143,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2685,385,晚班,144,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2686,386,晚班,145,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2687,387,晚班,146,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2688,388,晚班,147,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2689,389,晚班,148,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2690,390,晚班,149,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2691,391,晚班,150,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2692,392,晚班,151,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2693,393,晚班,152,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2694,394,晚班,153,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2695,395,晚班,154,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2696,396,晚班,155,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2697,397,晚班,156,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2698,398,晚班,157,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2699,399,晚班,158,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2700,400,晚班,159,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2701,401,晚班,160,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2702,402,晚班,161,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2703,403,晚班,162,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2704,404,晚班,163,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2705,405,晚班,164,A1,C2
2018-09-22,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,2706,406,晚班,165,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2707,407,晚班,166,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2708,408,晚班,167,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2709,409,晚班,168,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2710,410,晚班,169,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2711,411,晚班,170,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2712,412,晚班,171,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2713,413,晚班,172,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2714,414,晚班,173,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2715,415,晚班,174,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2716,416,晚班,175,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2717,417,晚班,176,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2718,418,晚班,177,A1,C2
2018-09-22,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,2719,419,晚班,178,A1,C2
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2720,420,晚班,179,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2721,421,晚班,180,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2722,422,晚班,181,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2723,423,晚班,182,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2724,424,晚班,183,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2725,425,晚班,184,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2726,426,晚班,185,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2727,427,晚班,186,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2728,428,晚班,187,A2,C1
2018-09-22,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,2729,429,晚班,188,A2,C1
2018-09-22,A2,B4,汽油,两驱,金,A2-B4-汽油-两驱-金,2730,430,晚班,189,A2,C2
2018-09-22,A2,B4,汽油,两驱,金,A2-B4-汽油-两驱-金,2731,431,晚班,190,A2,C2
2018-09-22,A2,B4,汽油,两驱,红,A2-B4-汽油-两驱-红,2732,432,晚班,191,A2,C1
2018-09-22,A2,B1,汽油,两驱,红,A2-B1-汽油-两驱-红,2733,433,晚班,192,A2,C1
2018-09-22,A2,B1,汽油,两驱,金,A2-B1-汽油-两驱-金,2734,434,晚班,193,A2,C2
2018-09-22,A2,B1,汽油,两驱,金,A2-B1-汽油-两驱-金,2735,435,晚班,194,A2,C2
2018-09-22,A2,B1,汽油,两驱,灰,A2-B1-汽油-两驱-灰,2736,436,晚班,195,A2,C1
2018-09-22,A2,B1,柴油,两驱,白,A2-B1-柴油-两驱-白,2737,437,晚班,196,A2,C1
2018-09-22,A2,B1,汽油,两驱,蓝,A2-B1-汽油-两驱-蓝,2738,438,晚班,197,A2,C1
2018-09-22,A2,B4,汽油,两驱,蓝,A2-B4-汽油-两驱-蓝,2739,439,晚班,198,A2,C1
2018-09-22,A2,B4,汽油,两驱,白,A2-B4-汽油-两驱-白,2740,440,晚班,199,A2,C1
2018-09-22,A2,B1,汽油,两驱,银,A2-B1-汽油-两驱-银,2741,441,晚班,200,A2,C2
2018-09-22,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,2742,442,晚班,201,A2,C1
2018-09-22,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,2743,443,晚班,202,A2,C1
2018-09-22,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,2744,444,晚班,203,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2745,445,晚班,204,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2746,446,晚班,205,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2747,447,晚班,206,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2748,448,晚班,207,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2749,449,晚班,208,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2750,450,晚班,209,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2751,451,晚班,210,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2752,452,晚班,211,A2,C1
2018-09-22,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,2753,453,晚班,212,A2,C1
2018-09-22,A2,B1,柴油,两驱,黑,A2-B1-柴油-两驱-黑,2754,454,晚班,213,A2,C1
2018-09-22,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,2755,455,晚班,214,A2,C1
2018-09-22,A2,B6,汽油,两驱,黑,A2-B6-汽油-两驱-黑,2756,456,晚班,215,A2,C1
2018-09-22,A2,B6,汽油,两驱,黑,A2-B6-汽油-两驱-黑,2757,457,晚班,216,A2,C1
2018-09-22,A2,B1,柴油,两驱,黑,A2-B1-柴油-两驱-黑,2758,458,晚班,217,A2,C1
2018-09-22,A2,B1,柴油,两驱,白,A2-B1-柴油-两驱-白,2759,459,晚班,218,A2,C2
2018-09-22,A2,B1,柴油,四驱,银,A2-B1-柴油-四驱-银,2760,460,晚班,219,A2,C2
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2761,1,白班,1,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2762,2,白班,2,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2763,3,白班,3,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2764,4,白班,4,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2765,5,白班,5,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2766,6,白班,6,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2767,7,白班,7,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2768,8,白班,8,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2769,9,白班,9,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2770,10,白班,10,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2771,11,白班,11,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2772,12,白班,12,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2773,13,白班,13,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2774,14,白班,14,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2775,15,白班,15,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2776,16,白班,16,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2777,17,白班,17,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2778,18,白班,18,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2779,19,白班,19,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2780,20,白班,20,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2781,21,白班,21,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2782,22,白班,22,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2783,23,白班,23,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2784,24,白班,24,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2785,25,白班,25,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2786,26,白班,26,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2787,27,白班,27,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2788,28,白班,28,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2789,29,白班,29,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2790,30,白班,30,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2791,31,白班,31,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2792,32,白班,32,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2793,33,白班,33,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2794,34,白班,34,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2795,35,白班,35,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2796,36,白班,36,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2797,37,白班,37,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2798,38,白班,38,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2799,39,白班,39,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2800,40,白班,40,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2801,41,白班,41,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2802,42,白班,42,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2803,43,白班,43,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2804,44,白班,44,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2805,45,白班,45,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2806,46,白班,46,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2807,47,白班,47,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2808,48,白班,48,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2809,49,白班,49,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2810,50,白班,50,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2811,51,白班,51,A1,C1
2018-09-23,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,2812,52,白班,52,A1,C1
