time_s,time_min,skin_temperature_c
3389,56.483333,44.013035
3390,56.5,44.013229
3391,56.516667,44.013423
3392,56.533333,44.013617
3393,56.55,44.013811
3394,56.566667,44.014004
3395,56.583333,44.014197
3396,56.6,44.01439
3397,56.616667,44.014583
3398,56.633333,44.014775
3399,56.65,44.014968
3400,56.666667,44.01516
3401,56.683333,44.015352
3402,56.7,44.015544
3403,56.716667,44.015735
3404,56.733333,44.015927
3405,56.75,44.016118
3406,56.766667,44.016309
3407,56.783333,44.016499
3408,56.8,44.01669
3409,56.816667,44.01688
3410,56.833333,44.01707
3411,56.85,44.01726
3412,56.866667,44.01745
3413,56.883333,44.017639
3414,56.9,44.017828
3415,56.916667,44.018017
3416,56.933333,44.018206
3417,56.95,44.018395
3418,56.966667,44.018583
3419,56.983333,44.018771
3420,57.0,44.018959
3421,57.016667,44.019147
3422,57.033333,44.019335
3423,57.05,44.019522
3424,57.066667,44.019709
3425,57.083333,44.019896
3426,57.1,44.020083
3427,57.116667,44.02027
3428,57.133333,44.020456
3429,57.15,44.020642
3430,57.166667,44.020828
3431,57.183333,44.021014
3432,57.2,44.021199
3433,57.216667,44.021385
3434,57.233333,44.02157
3435,57.25,44.021755
3436,57.266667,44.02194
3437,57.283333,44.022124
3438,57.3,44.022308
3439,57.316667,44.022493
3440,57.333333,44.022677
3441,57.35,44.02286
3442,57.366667,44.023044
3443,57.383333,44.023227
3444,57.4,44.02341
3445,57.416667,44.023593
3446,57.433333,44.023776
3447,57.45,44.023959
3448,57.466667,44.024141
3449,57.483333,44.024323
3450,57.5,44.024505
3451,57.516667,44.024687
3452,57.533333,44.024868
3453,57.55,44.02505
3454,57.566667,44.025231
3455,57.583333,44.025412
3456,57.6,44.025592
3457,57.616667,44.025773
3458,57.633333,44.025953
3459,57.65,44.026134
3460,57.666667,44.026314
3461,57.683333,44.026493
3462,57.7,44.026673
3463,57.716667,44.026852
3464,57.733333,44.027031
3465,57.75,44.02721
3466,57.766667,44.027389
3467,57.783333,44.027568
3468,57.8,44.027746
3469,57.816667,44.027924
3470,57.833333,44.028102
3471,57.85,44.02828
3472,57.866667,44.028458
3473,57.883333,44.028635
3474,57.9,44.028813
3475,57.916667,44.02899
3476,57.933333,44.029167
3477,57.95,44.029343
3478,57.966667,44.02952
3479,57.983333,44.029696
3480,58.0,44.029872
3481,58.016667,44.030048
3482,58.033333,44.030224
3483,58.05,44.030399
3484,58.066667,44.030574
3485,58.083333,44.03075
3486,58.1,44.030925
3487,58.116667,44.031099
3488,58.133333,44.031274
3489,58.15,44.031448
3490,58.166667,44.031622
3491,58.183333,44.031796
3492,58.2,44.03197
3493,58.216667,44.032144
3494,58.233333,44.032317
3495,58.25,44.03249
3496,58.266667,44.032663
3497,58.283333,44.032836
3498,58.3,44.033009
3499,58.316667,44.033181
3500,58.333333,44.033354
3501,58.35,44.033526
3502,58.366667,44.033698
3503,58.383333,44.033869
3504,58.4,44.034041
3505,58.416667,44.034212
3506,58.433333,44.034383
3507,58.45,44.034554
3508,58.466667,44.034725
3509,58.483333,44.034896
3510,58.5,44.035066
3511,58.516667,44.035236
3512,58.533333,44.035407
3513,58.55,44.035576
3514,58.566667,44.035746
3515,58.583333,44.035916
3516,58.6,44.036085
3517,58.616667,44.036254
3518,58.633333,44.036423
3519,58.65,44.036592
3520,58.666667,44.03676
3521,58.683333,44.036929
3522,58.7,44.037097
3523,58.716667,44.037265
3524,58.733333,44.037433
3525,58.75,44.0376
3526,58.766667,44.037768
3527,58.783333,44.037935
3528,58.8,44.038102
3529,58.816667,44.038269
3530,58.833333,44.038436
3531,58.85,44.038602
3532,58.866667,44.038769
3533,58.883333,44.038935
3534,58.9,44.039101
3535,58.916667,44.039267
3536,58.933333,44.039432
3537,58.95,44.039598
3538,58.966667,44.039763
3539,58.983333,44.039928
3540,59.0,44.040093
3541,59.016667,44.040258
3542,59.033333,44.040422
3543,59.05,44.040587
3544,59.066667,44.040751
3545,59.083333,44.040915
3546,59.1,44.041079
3547,59.116667,44.041243
3548,59.133333,44.041406
3549,59.15,44.041569
3550,59.166667,44.041733
3551,59.183333,44.041896
3552,59.2,44.042058
3553,59.216667,44.042221
3554,59.233333,44.042383
3555,59.25,44.042546
3556,59.266667,44.042708
3557,59.283333,44.04287
3558,59.3,44.043031
3559,59.316667,44.043193
3560,59.333333,44.043354
3561,59.35,44.043515
3562,59.366667,44.043676
3563,59.383333,44.043837
3564,59.4,44.043998
3565,59.416667,44.044158
3566,59.433333,44.044319
3567,59.45,44.044479
3568,59.466667,44.044639
3569,59.483333,44.044799
3570,59.5,44.044958
3571,59.516667,44.045118
3572,59.533333,44.045277
3573,59.55,44.045436
3574,59.566667,44.045595
3575,59.583333,44.045754
3576,59.6,44.045912
3577,59.616667,44.046071
3578,59.633333,44.046229
3579,59.65,44.046387
3580,59.666667,44.046545
3581,59.683333,44.046703
3582,59.7,44.04686
3583,59.716667,44.047017
3584,59.733333,44.047175
3585,59.75,44.047332
3586,59.766667,44.047488
3587,59.783333,44.047645
3588,59.8,44.047802
3589,59.816667,44.047958
3590,59.833333,44.048114
3591,59.85,44.04827
3592,59.866667,44.048426
3593,59.883333,44.048582
3594,59.9,44.048737
3595,59.916667,44.048892
3596,59.933333,44.049048
3597,59.95,44.049203
3598,59.966667,44.049357
3599,59.983333,44.049512
3600,60.0,44.049667
