medicine_id,length_mm,height_mm,width_mm,daily_demand,boxes_per_slot,required_slots,width_type_id,height_type_id,width_spacing_mm,height_spacing_mm,plane_redundancy_mm2
1153,130.0,71.0,15.0,3,11,1,1,2,23.0,115.0,160.0
1154,125.0,84.0,30.0,3,12,1,2,2,43.0,115.0,243.0
1155,128.0,72.0,24.0,3,11,1,2,2,43.0,115.0,585.0
1156,110.0,66.0,20.0,3,13,1,2,2,43.0,115.0,855.0
1157,80.0,60.0,23.0,3,18,1,2,2,43.0,115.0,816.0
1158,65.0,37.0,37.0,3,23,1,2,1,43.0,59.0,36.0
1159,120.0,70.0,22.0,3,12,1,2,2,43.0,115.0,697.0
1160,84.0,65.0,53.0,3,17,1,3,2,60.0,115.0,138.0
1161,105.0,34.0,24.0,3,14,1,2,1,43.0,59.0,315.0
1162,117.0,72.0,26.0,3,12,1,2,2,43.0,115.0,507.0
1163,80.0,61.0,27.0,3,18,1,2,2,43.0,115.0,600.0
1164,115.0,65.0,23.0,3,13,1,2,2,43.0,115.0,736.0
1165,83.0,47.0,47.0,3,18,1,3,1,60.0,59.0,72.0
1166,67.0,40.0,40.0,3,22,1,3,1,60.0,59.0,240.0
1167,67.0,45.0,45.0,3,22,1,3,1,60.0,59.0,110.0
1168,121.0,72.0,18.0,3,12,1,1,2,23.0,115.0,39.0
1169,113.0,62.0,15.0,3,13,1,1,2,23.0,115.0,196.0
1170,106.0,66.0,18.0,3,14,1,1,2,23.0,115.0,45.0
1171,100.0,71.0,16.0,3,15,1,1,2,23.0,115.0,120.0
1172,116.0,67.0,16.0,3,12,1,1,2,23.0,115.0,132.0
1173,127.0,67.0,16.0,3,11,1,1,2,23.0,115.0,132.0
1174,126.0,72.0,21.0,3,11,1,2,2,43.0,115.0,702.0
1175,94.0,52.0,18.0,3,15,1,1,1,23.0,59.0,3.0
1176,100.0,80.0,16.0,3,15,1,1,2,23.0,115.0,93.0
1177,114.0,66.0,15.0,3,13,1,1,2,23.0,115.0,180.0
1178,135.0,68.0,22.0,3,11,1,2,2,43.0,115.0,731.0
1179,106.0,67.0,14.0,3,14,1,1,2,23.0,115.0,220.0
1180,111.0,81.0,24.0,3,13,1,2,2,43.0,115.0,450.0
1181,112.0,65.0,22.0,3,13,1,2,2,43.0,115.0,782.0
1182,62.0,37.0,37.0,3,24,1,2,1,43.0,59.0,36.0
1183,102.0,46.0,37.0,3,14,1,2,1,43.0,59.0,18.0
1184,111.0,70.0,21.0,3,13,1,2,2,43.0,115.0,738.0
1185,106.0,71.0,16.0,3,14,1,1,2,23.0,115.0,120.0
1186,109.0,74.0,21.0,3,13,1,2,2,43.0,115.0,666.0
1187,131.0,77.0,18.0,3,11,1,1,2,23.0,115.0,34.0
1188,116.0,72.0,16.0,3,12,1,1,2,23.0,115.0,117.0
1189,105.0,71.0,26.0,3,14,1,2,2,43.0,115.0,520.0
1190,121.0,62.0,40.0,3,12,1,3,2,60.0,115.0,784.0
1191,100.0,66.0,23.0,3,15,1,2,2,43.0,115.0,720.0
1192,85.0,71.0,51.0,3,17,1,3,2,60.0,115.0,200.0
1193,110.0,70.0,30.0,3,13,1,2,2,43.0,115.0,369.0
1194,75.0,50.0,45.0,3,20,1,3,1,60.0,59.0,55.0
1195,110.0,61.0,16.0,3,13,1,1,2,23.0,115.0,150.0
1196,70.0,41.0,41.0,2,21,1,3,1,60.0,59.0,210.0
1197,135.0,61.0,45.0,2,11,1,3,2,60.0,115.0,550.0
1198,106.0,60.0,18.0,2,14,1,1,2,23.0,115.0,51.0
1199,130.0,75.0,20.0,2,11,1,2,2,43.0,115.0,684.0
1200,117.0,77.0,15.0,2,12,1,1,2,23.0,115.0,136.0
1201,115.0,66.0,38.0,2,13,1,2,2,43.0,115.0,45.0
1202,51.0,32.0,32.0,2,29,1,2,1,43.0,59.0,161.0
1203,71.0,42.0,42.0,2,21,1,3,1,60.0,59.0,182.0
1204,100.0,61.0,16.0,2,15,1,1,2,23.0,115.0,150.0
1205,59.0,35.0,35.0,2,25,1,2,1,43.0,59.0,80.0
1206,72.0,48.0,48.0,2,20,1,3,1,60.0,59.0,56.0
1207,105.0,75.0,24.0,2,14,1,2,2,43.0,115.0,540.0
1208,100.0,60.0,33.0,2,15,1,2,2,43.0,115.0,306.0
1209,110.0,70.0,17.0,2,13,1,1,2,23.0,115.0,82.0
1210,126.0,70.0,25.0,2,11,1,2,2,43.0,115.0,574.0
1211,95.0,55.0,55.0,2,15,1,3,1,60.0,59.0,0.0
1212,125.0,82.0,16.0,2,12,1,1,2,23.0,115.0,87.0
1213,110.0,52.0,31.0,2,13,1,2,1,43.0,59.0,24.0
1214,108.0,32.0,19.0,2,13,1,1,1,23.0,59.0,0.0
1215,49.0,33.0,33.0,2,30,1,2,1,43.0,59.0,132.0
1216,125.0,45.0,25.0,2,12,1,2,1,43.0,59.0,140.0
1217,106.0,60.0,19.0,2,14,1,1,2,23.0,115.0,0.0
1218,90.0,52.0,52.0,2,16,1,3,1,60.0,59.0,12.0
1219,76.0,47.0,47.0,2,19,1,3,1,60.0,59.0,72.0
1220,120.0,74.0,21.0,2,12,1,2,2,43.0,115.0,666.0
1221,110.0,79.0,31.0,2,13,1,2,2,43.0,115.0,256.0
1222,106.0,71.0,21.0,2,14,1,2,2,43.0,115.0,720.0
1223,100.0,52.0,33.0,2,15,1,2,1,43.0,59.0,18.0
1224,100.0,52.0,33.0,2,15,1,2,1,43.0,59.0,18.0
1225,115.0,65.0,20.0,2,13,1,2,2,43.0,115.0,874.0
1226,115.0,72.0,20.0,2,13,1,2,2,43.0,115.0,741.0
1227,91.0,66.0,18.0,2,16,1,1,2,23.0,115.0,45.0
1228,107.0,72.0,22.0,2,14,1,2,2,43.0,115.0,663.0
1229,80.0,45.0,45.0,2,18,1,3,1,60.0,59.0,110.0
1230,65.0,40.0,40.0,2,23,1,3,1,60.0,59.0,240.0
1231,116.0,51.0,27.0,2,12,1,2,1,43.0,59.0,48.0
1232,102.0,69.0,21.0,2,14,1,2,2,43.0,115.0,756.0
1233,129.0,50.0,50.0,2,11,1,3,1,60.0,59.0,30.0
1234,129.0,51.0,50.0,2,11,1,3,1,60.0,59.0,24.0
1235,105.0,76.0,30.0,2,14,1,2,2,43.0,115.0,315.0
1236,90.0,60.0,36.0,2,16,1,2,2,43.0,115.0,153.0
1237,80.0,45.0,45.0,2,18,1,3,1,60.0,59.0,110.0
1238,102.0,65.0,55.0,2,14,1,3,2,60.0,115.0,46.0
1239,120.0,67.0,29.0,2,12,1,2,2,43.0,115.0,440.0
1240,130.0,81.0,24.0,2,11,1,2,2,43.0,115.0,450.0
1241,111.0,31.0,20.0,2,13,1,2,1,43.0,59.0,456.0
1242,70.0,38.0,27.0,2,21,1,2,1,43.0,59.0,204.0
1243,70.0,39.0,27.0,2,21,1,2,1,43.0,59.0,192.0
1244,103.0,68.0,21.0,2,14,1,2,2,43.0,115.0,774.0
1245,90.0,60.0,27.0,2,16,1,2,2,43.0,115.0,612.0
1246,116.0,79.0,25.0,2,12,1,2,2,43.0,115.0,448.0
1247,128.0,81.0,24.0,2,11,1,2,2,43.0,115.0,450.0
1248,120.0,80.0,30.0,2,12,1,2,2,43.0,115.0,279.0
1249,87.0,47.0,45.0,2,17,1,3,1,60.0,59.0,88.0
1250,87.0,47.0,45.0,2,17,1,3,1,60.0,59.0,88.0
1251,87.0,47.0,45.0,2,17,1,3,1,60.0,59.0,88.0
1252,117.0,76.0,31.0,2,12,1,2,2,43.0,115.0,280.0
1253,115.0,75.0,31.0,2,13,1,2,2,43.0,115.0,288.0
1254,136.0,92.0,20.0,2,11,1,2,2,43.0,115.0,361.0
1255,120.0,81.0,31.0,2,12,1,2,2,43.0,115.0,240.0
1256,115.0,74.0,17.0,2,13,1,1,2,23.0,115.0,74.0
1257,130.0,77.0,20.0,2,11,1,2,2,43.0,115.0,646.0
1258,121.0,70.0,16.0,2,12,1,1,2,23.0,115.0,123.0
1259,127.0,77.0,21.0,2,11,1,2,2,43.0,115.0,612.0
1260,124.0,80.0,19.0,2,12,1,1,2,23.0,115.0,0.0
1261,135.0,85.0,25.0,2,11,1,2,2,43.0,115.0,364.0
1262,136.0,81.0,20.0,2,11,1,2,2,43.0,115.0,570.0
1263,125.0,81.0,20.0,2,12,1,2,2,43.0,115.0,570.0
1264,137.0,81.0,21.0,2,10,1,2,2,43.0,115.0,540.0
1265,117.0,51.0,51.0,2,12,1,3,1,60.0,59.0,20.0
1266,107.0,90.0,35.0,2,14,1,2,2,43.0,115.0,84.0
1267,130.0,90.0,27.0,2,11,1,2,2,43.0,115.0,252.0
1268,130.0,90.0,26.0,2,11,1,2,2,43.0,115.0,273.0
1269,130.0,90.0,27.0,2,11,1,2,2,43.0,115.0,252.0
1270,130.0,90.0,27.0,2,11,1,2,2,43.0,115.0,252.0
1271,122.0,80.0,30.0,2,12,1,2,2,43.0,115.0,279.0
1272,95.0,61.0,16.0,2,15,1,1,2,23.0,115.0,150.0
1273,117.0,62.0,36.0,2,12,1,2,2,43.0,115.0,147.0
1274,73.0,44.0,43.0,2,20,1,3,1,60.0,59.0,143.0
1275,73.0,43.0,43.0,2,20,1,3,1,60.0,59.0,156.0
1276,100.0,41.0,30.0,2,15,1,2,1,43.0,59.0,126.0
1277,110.0,32.0,18.0,2,13,1,1,1,23.0,59.0,23.0
1278,125.0,66.0,16.0,2,12,1,1,2,23.0,115.0,135.0
1279,102.0,72.0,17.0,2,14,1,1,2,23.0,115.0,78.0
1280,110.0,64.0,19.0,2,13,1,1,2,23.0,115.0,0.0
1281,135.0,80.0,20.0,2,11,1,2,2,43.0,115.0,589.0
1282,136.0,77.0,21.0,2,11,1,2,2,43.0,115.0,612.0
1283,120.0,65.0,30.0,2,12,1,2,2,43.0,115.0,414.0
1284,120.0,65.0,33.0,2,12,1,2,2,43.0,115.0,276.0
1285,120.0,65.0,33.0,2,12,1,2,2,43.0,115.0,276.0
1286,120.0,65.0,32.0,2,12,1,2,2,43.0,115.0,322.0
1287,120.0,65.0,32.0,2,12,1,2,2,43.0,115.0,322.0
1288,120.0,65.0,28.0,2,12,1,2,2,43.0,115.0,506.0
1289,120.0,65.0,29.0,2,12,1,2,2,43.0,115.0,460.0
1290,120.0,70.0,17.0,2,12,1,1,2,23.0,115.0,82.0
1291,120.0,70.0,17.0,2,12,1,1,2,23.0,115.0,82.0
1292,120.0,70.0,17.0,2,12,1,1,2,23.0,115.0,82.0
1293,120.0,70.0,17.0,2,12,1,1,2,23.0,115.0,82.0
1294,132.0,90.0,36.0,2,11,1,2,2,43.0,115.0,63.0
1295,80.0,58.0,21.0,2,18,1,2,2,43.0,115.0,954.0
1296,110.0,46.0,16.0,2,13,1,1,1,23.0,59.0,27.0
1297,126.0,59.0,14.0,2,11,1,1,2,23.0,115.0,260.0
1298,108.0,66.0,16.0,2,13,1,1,2,23.0,115.0,135.0
1299,130.0,49.0,48.0,2,11,1,3,1,60.0,59.0,48.0
1300,120.0,70.0,15.0,2,12,1,1,2,23.0,115.0,164.0
1301,116.0,73.0,31.0,2,12,1,2,2,43.0,115.0,304.0
1302,129.0,111.0,17.0,2,11,1,1,2,23.0,115.0,0.0
1303,126.0,50.0,39.0,2,11,1,2,1,43.0,59.0,0.0
1304,114.0,66.0,21.0,2,13,1,2,2,43.0,115.0,810.0
1305,100.0,50.0,48.0,2,15,1,3,1,60.0,59.0,40.0
1306,116.0,76.0,37.0,2,12,1,2,2,43.0,115.0,70.0
1307,92.0,46.0,15.0,2,16,1,1,1,23.0,59.0,36.0
1308,126.0,81.0,26.0,2,11,1,2,2,43.0,115.0,390.0
1309,120.0,71.0,20.0,2,12,1,2,2,43.0,115.0,760.0
1310,81.0,59.0,46.0,2,18,1,3,2,60.0,115.0,520.0
1311,92.0,51.0,51.0,2,16,1,3,1,60.0,59.0,20.0
1312,123.0,60.0,30.0,2,12,1,2,2,43.0,115.0,459.0
1313,130.0,111.0,29.0,2,11,1,2,2,43.0,115.0,0.0
1314,120.0,71.0,20.0,2,12,1,2,2,43.0,115.0,760.0
1315,100.0,62.0,20.0,2,15,1,2,2,43.0,115.0,931.0
1316,110.0,74.0,22.0,2,13,1,2,2,43.0,115.0,629.0
1317,74.0,44.0,44.0,2,20,1,3,1,60.0,59.0,132.0
1318,136.0,66.0,18.0,2,11,1,1,2,23.0,115.0,45.0
1319,80.0,46.0,46.0,2,18,1,3,1,60.0,59.0,90.0
1320,137.0,73.0,20.0,2,10,1,2,2,43.0,115.0,722.0
1321,120.0,72.0,15.0,2,12,1,1,2,23.0,115.0,156.0
1322,104.0,68.0,17.0,2,14,1,1,2,23.0,115.0,86.0
1323,132.0,91.0,36.0,2,11,1,2,2,43.0,115.0,60.0
1324,125.0,76.0,25.0,2,12,1,2,2,43.0,115.0,490.0
1325,135.0,41.0,24.0,2,11,1,2,1,43.0,59.0,210.0
1326,57.0,34.0,34.0,2,26,1,2,1,43.0,59.0,105.0
1327,113.0,56.0,49.0,2,13,1,3,2,60.0,115.0,385.0
1328,132.0,50.0,50.0,2,11,1,3,1,60.0,59.0,30.0
1329,81.0,47.0,46.0,2,18,1,3,1,60.0,59.0,80.0
1330,120.0,70.0,22.0,2,12,1,2,2,43.0,115.0,697.0
1331,121.0,70.0,20.0,2,12,1,2,2,43.0,115.0,779.0
1332,121.0,70.0,20.0,2,12,1,2,2,43.0,115.0,779.0
1333,117.0,55.0,17.0,2,12,1,1,1,23.0,59.0,0.0
1334,120.0,65.0,33.0,2,12,1,2,2,43.0,115.0,276.0
1335,92.0,45.0,15.0,2,16,1,1,1,23.0,59.0,40.0
1336,76.0,44.0,14.0,2,19,1,1,1,23.0,59.0,55.0
1337,130.0,72.0,20.0,2,11,1,2,2,43.0,115.0,741.0
1338,86.0,62.0,21.0,2,17,1,2,2,43.0,115.0,882.0
1339,44.0,40.0,42.0,2,34,1,3,1,60.0,59.0,210.0
1340,130.0,82.0,31.0,2,11,1,2,2,43.0,115.0,232.0
1341,125.0,76.0,25.0,2,12,1,2,2,43.0,115.0,490.0
1342,120.0,76.0,20.0,2,12,1,2,2,43.0,115.0,665.0
1343,74.0,44.0,17.0,2,20,1,1,1,23.0,59.0,22.0
1344,90.0,57.0,24.0,2,16,1,2,2,43.0,115.0,810.0
1345,98.0,64.0,30.0,2,15,1,2,2,43.0,115.0,423.0
1346,103.0,71.0,40.0,2,14,1,3,2,60.0,115.0,640.0
1347,110.0,74.0,23.0,2,13,1,2,2,43.0,115.0,592.0
1348,86.0,38.0,36.0,2,17,1,2,1,43.0,59.0,51.0
1349,125.0,85.0,33.0,2,12,1,2,2,43.0,115.0,156.0
1350,125.0,90.0,35.0,2,12,1,2,2,43.0,115.0,84.0
1351,95.0,63.0,40.0,2,15,1,3,2,60.0,115.0,768.0
1352,100.0,100.0,10.0,2,15,1,1,2,23.0,115.0,99.0
1353,120.0,62.0,17.0,2,12,1,1,2,23.0,115.0,98.0
1354,120.0,77.0,21.0,2,12,1,2,2,43.0,115.0,612.0
1355,131.0,76.0,19.0,2,11,1,1,2,23.0,115.0,0.0
1356,136.0,90.0,26.0,2,11,1,2,2,43.0,115.0,273.0
1357,108.0,100.0,20.0,2,13,1,2,2,43.0,115.0,209.0
1358,120.0,65.0,28.0,2,12,1,2,2,43.0,115.0,506.0
1359,136.0,77.0,21.0,2,11,1,2,2,43.0,115.0,612.0
1360,130.0,76.0,20.0,2,11,1,2,2,43.0,115.0,665.0
1361,120.0,70.0,20.0,2,12,1,2,2,43.0,115.0,779.0
1362,132.0,87.0,42.0,2,11,1,3,2,60.0,115.0,336.0
1363,104.0,71.0,22.0,2,14,1,2,2,43.0,115.0,680.0
1364,106.0,67.0,16.0,2,14,1,1,2,23.0,115.0,132.0
1365,130.0,71.0,23.0,2,11,1,2,2,43.0,115.0,640.0
1366,92.0,85.0,27.0,2,16,1,2,2,43.0,115.0,312.0
1367,110.0,56.0,14.0,2,13,1,1,2,23.0,115.0,275.0
1368,125.0,37.0,26.0,2,12,1,2,1,43.0,59.0,234.0
1369,126.0,77.0,16.0,2,11,1,1,2,23.0,115.0,102.0
1370,96.0,60.0,15.0,2,15,1,1,2,23.0,115.0,204.0
1371,130.0,71.0,21.0,2,11,1,2,2,43.0,115.0,720.0
1372,126.0,68.0,20.0,2,11,1,2,2,43.0,115.0,817.0
1373,130.0,82.0,29.0,2,11,1,2,2,43.0,115.0,290.0
1374,130.0,71.0,20.0,2,11,1,2,2,43.0,115.0,760.0
1375,138.0,82.0,27.0,2,10,1,2,2,43.0,115.0,348.0
1376,120.0,73.0,20.0,2,12,1,2,2,43.0,115.0,722.0
1377,135.0,76.0,20.0,2,11,1,2,2,43.0,115.0,665.0
1378,136.0,76.0,20.0,2,11,1,2,2,43.0,115.0,665.0
1379,124.0,73.0,20.0,2,12,1,2,2,43.0,115.0,722.0
1380,105.0,67.0,18.0,2,14,1,1,2,23.0,115.0,44.0
1381,125.0,77.0,26.0,2,12,1,2,2,43.0,115.0,442.0
1382,120.0,73.0,30.0,2,12,1,2,2,43.0,115.0,342.0
1383,130.0,71.0,19.0,2,11,1,1,2,23.0,115.0,0.0
1384,135.0,67.0,20.0,2,11,1,2,2,43.0,115.0,836.0
1385,130.0,72.0,21.0,2,11,1,2,2,43.0,115.0,702.0
1386,121.0,72.0,24.0,2,12,1,2,2,43.0,115.0,585.0
1387,70.0,47.0,25.0,2,21,1,2,1,43.0,59.0,112.0
1388,70.0,46.0,26.0,2,21,1,2,1,43.0,59.0,117.0
1389,135.0,75.0,20.0,2,11,1,2,2,43.0,115.0,684.0
1390,125.0,80.0,25.0,2,12,1,2,2,43.0,115.0,434.0
1391,125.0,75.0,19.0,2,12,1,1,2,23.0,115.0,0.0
1392,120.0,36.0,25.0,2,12,1,2,1,43.0,59.0,266.0
1393,130.0,70.0,21.0,2,11,1,2,2,43.0,115.0,738.0
1394,135.0,75.0,20.0,2,11,1,2,2,43.0,115.0,684.0
1395,131.0,90.0,41.0,2,11,1,3,2,60.0,115.0,315.0
1396,131.0,90.0,27.0,2,11,1,2,2,43.0,115.0,252.0
1397,115.0,73.0,19.0,2,13,1,1,2,23.0,115.0,0.0
1398,115.0,60.0,35.0,2,13,1,2,2,43.0,115.0,204.0
1399,121.0,72.0,21.0,2,12,1,2,2,43.0,115.0,702.0
1400,120.0,72.0,20.0,2,12,1,2,2,43.0,115.0,741.0
1401,135.0,95.0,20.0,2,11,1,2,2,43.0,115.0,304.0
1402,131.0,71.0,17.0,2,11,1,1,2,23.0,115.0,80.0
1403,138.0,82.0,37.0,2,10,1,2,2,43.0,115.0,58.0
1404,115.0,71.0,20.0,2,13,1,2,2,43.0,115.0,760.0
1405,130.0,74.0,20.0,2,11,1,2,2,43.0,115.0,703.0
1406,131.0,78.0,20.0,2,11,1,2,2,43.0,115.0,627.0
1407,128.0,70.0,28.0,2,11,1,2,2,43.0,115.0,451.0
1408,98.0,62.0,52.0,2,15,1,3,2,60.0,115.0,196.0
1409,120.0,70.0,18.0,2,12,1,1,2,23.0,115.0,41.0
1410,138.0,82.0,27.0,2,10,1,2,2,43.0,115.0,348.0
1411,130.0,82.0,21.0,2,11,1,2,2,43.0,115.0,522.0
1412,117.0,51.0,18.0,2,12,1,1,1,23.0,59.0,4.0
1413,110.0,67.0,22.0,2,13,1,2,2,43.0,115.0,748.0
1414,116.0,64.0,28.0,2,12,1,2,2,43.0,115.0,517.0
1415,121.0,69.0,20.0,2,12,1,2,2,43.0,115.0,798.0
1416,120.0,72.0,18.0,2,12,1,1,2,23.0,115.0,39.0
1417,127.0,71.0,19.0,2,11,1,1,2,23.0,115.0,0.0
1418,133.0,68.0,20.0,2,11,1,2,2,43.0,115.0,817.0
1419,83.0,70.0,52.0,2,18,1,3,2,60.0,115.0,164.0
1420,138.0,91.0,35.0,2,10,1,2,2,43.0,115.0,80.0
1421,135.0,91.0,23.0,2,11,1,2,2,43.0,115.0,320.0
1422,112.0,67.0,33.0,2,13,1,2,2,43.0,115.0,264.0
1423,109.0,67.0,15.0,2,13,1,1,2,23.0,115.0,176.0
1424,116.0,72.0,17.0,2,12,1,1,2,23.0,115.0,78.0
1425,115.0,69.0,20.0,2,13,1,2,2,43.0,115.0,798.0
1426,115.0,72.0,20.0,2,13,1,2,2,43.0,115.0,741.0
1427,128.0,78.0,28.0,2,11,1,2,2,43.0,115.0,363.0
1428,125.0,70.0,20.0,2,12,1,2,2,43.0,115.0,779.0
1429,59.0,36.0,36.0,2,25,1,2,1,43.0,59.0,57.0
1430,125.0,70.0,20.0,2,12,1,2,2,43.0,115.0,779.0
1431,70.0,36.0,25.0,2,21,1,2,1,43.0,59.0,266.0
1432,70.0,61.0,18.0,2,21,1,1,2,23.0,115.0,50.0
1433,70.0,61.0,18.0,2,21,1,1,2,23.0,115.0,50.0
1434,120.0,73.0,27.0,2,12,1,2,2,43.0,115.0,456.0
1435,120.0,72.0,26.0,2,12,1,2,2,43.0,115.0,507.0
1436,120.0,73.0,27.0,2,12,1,2,2,43.0,115.0,456.0
1437,120.0,72.0,20.0,2,12,1,2,2,43.0,115.0,741.0
1438,108.0,64.0,44.0,2,13,1,3,2,60.0,115.0,564.0
1439,115.0,77.0,16.0,2,13,1,1,2,23.0,115.0,102.0
1440,110.0,67.0,23.0,2,13,1,2,2,43.0,115.0,704.0
1441,98.0,60.0,16.0,2,15,1,1,2,23.0,115.0,153.0
1442,128.0,76.0,30.0,2,11,1,2,2,43.0,115.0,315.0
1443,117.0,75.0,27.0,2,12,1,2,2,43.0,115.0,432.0
1444,130.0,66.0,20.0,2,11,1,2,2,43.0,115.0,855.0
1445,130.0,82.0,23.0,2,11,1,2,2,43.0,115.0,464.0
1446,134.0,89.0,23.0,2,11,1,2,2,43.0,115.0,352.0
1447,135.0,81.0,26.0,2,11,1,2,2,43.0,115.0,390.0
1448,130.0,82.0,24.0,2,11,1,2,2,43.0,115.0,435.0
1449,120.0,76.0,15.0,2,12,1,1,2,23.0,115.0,140.0
1450,130.0,73.0,20.0,2,11,1,2,2,43.0,115.0,722.0
1451,130.0,75.0,20.0,2,11,1,2,2,43.0,115.0,684.0
1452,136.0,75.0,20.0,2,11,1,2,2,43.0,115.0,684.0
1453,135.0,76.0,20.0,2,11,1,2,2,43.0,115.0,665.0
1454,110.0,70.0,28.0,2,13,1,2,2,43.0,115.0,451.0
1455,117.0,57.0,15.0,2,12,1,1,2,23.0,115.0,216.0
1456,111.0,71.0,20.0,2,13,1,2,2,43.0,115.0,760.0
1457,130.0,73.0,20.0,2,11,1,2,2,43.0,115.0,722.0
1458,131.0,61.0,19.0,2,11,1,1,2,23.0,115.0,0.0
1459,130.0,62.0,17.0,2,11,1,1,2,23.0,115.0,98.0
1460,130.0,67.0,18.0,2,11,1,1,2,23.0,115.0,44.0
1461,130.0,70.0,20.0,2,11,1,2,2,43.0,115.0,779.0
1462,130.0,73.0,22.0,2,11,1,2,2,43.0,115.0,646.0
1463,115.0,65.0,19.0,2,13,1,1,2,23.0,115.0,0.0
1464,122.0,72.0,15.0,2,12,1,1,2,23.0,115.0,156.0
1465,122.0,62.0,13.0,2,12,1,1,2,23.0,115.0,294.0
1466,120.0,63.0,15.0,1,12,1,1,2,23.0,115.0,192.0
1467,135.0,80.0,23.0,1,11,1,2,2,43.0,115.0,496.0
1468,135.0,98.0,34.0,1,11,1,2,2,43.0,115.0,65.0
1469,114.0,77.0,47.0,1,13,1,3,2,60.0,115.0,306.0
1470,106.0,64.0,16.0,1,14,1,1,2,23.0,115.0,141.0
1471,110.0,60.0,10.0,1,13,1,1,2,23.0,115.0,459.0
1472,136.0,75.0,20.0,1,11,1,2,2,43.0,115.0,684.0
1473,127.0,77.0,20.0,1,11,1,2,2,43.0,115.0,646.0
1474,130.0,74.0,21.0,1,11,1,2,2,43.0,115.0,666.0
1475,130.0,66.0,21.0,1,11,1,2,2,43.0,115.0,810.0
1476,130.0,66.0,18.0,1,11,1,1,2,23.0,115.0,45.0
1477,112.0,65.0,20.0,1,13,1,2,2,43.0,115.0,874.0
1478,136.0,81.0,21.0,1,11,1,2,2,43.0,115.0,540.0
1479,125.0,77.0,25.0,1,12,1,2,2,43.0,115.0,476.0
1480,121.0,72.0,17.0,1,12,1,1,2,23.0,115.0,78.0
1481,70.0,51.0,26.0,1,21,1,2,1,43.0,59.0,52.0
1482,110.0,80.0,10.0,1,13,1,1,2,23.0,115.0,279.0
1483,110.0,68.0,20.0,1,13,1,2,2,43.0,115.0,817.0
1484,137.0,39.0,21.0,1,10,1,2,1,43.0,59.0,288.0
1485,106.0,71.0,31.0,1,14,1,2,2,43.0,115.0,320.0
1486,122.0,62.0,14.0,1,12,1,1,2,23.0,115.0,245.0
1487,70.0,50.0,25.0,1,21,1,2,1,43.0,59.0,70.0
1488,68.0,35.0,25.0,1,22,1,2,1,43.0,59.0,280.0
1489,70.0,50.0,26.0,1,21,1,2,1,43.0,59.0,65.0
1490,120.0,70.0,14.0,1,12,1,1,2,23.0,115.0,205.0
1491,118.0,66.0,19.0,1,12,1,1,2,23.0,115.0,0.0
1492,133.0,73.0,23.0,1,11,1,2,2,43.0,115.0,608.0
1493,130.0,75.0,27.0,1,11,1,2,2,43.0,115.0,432.0
1494,131.0,96.0,40.0,1,11,1,3,2,60.0,115.0,240.0
1495,70.0,50.0,25.0,1,21,1,2,1,43.0,59.0,70.0
1496,121.0,85.0,29.0,1,12,1,2,2,43.0,115.0,260.0
1497,123.0,75.0,23.0,1,12,1,2,2,43.0,115.0,576.0
1498,110.0,67.0,28.0,1,13,1,2,2,43.0,115.0,484.0
1499,57.0,35.0,35.0,1,26,1,2,1,43.0,59.0,80.0
1500,120.0,84.0,26.0,1,12,1,2,2,43.0,115.0,351.0
1501,130.0,82.0,26.0,1,11,1,2,2,43.0,115.0,377.0
1502,69.0,43.0,42.0,1,21,1,3,1,60.0,59.0,168.0
1503,131.0,79.0,29.0,1,11,1,2,2,43.0,115.0,320.0
1504,137.0,96.0,31.0,1,10,1,2,2,43.0,115.0,120.0
1505,121.0,71.0,25.0,1,12,1,2,2,43.0,115.0,560.0
1506,130.0,80.0,30.0,1,11,1,2,2,43.0,115.0,279.0
1507,130.0,77.0,20.0,1,11,1,2,2,43.0,115.0,646.0
1508,90.0,62.0,50.0,1,16,1,3,2,60.0,115.0,294.0
1509,114.0,63.0,19.0,1,13,1,1,2,23.0,115.0,0.0
1510,115.0,63.0,19.0,1,13,1,1,2,23.0,115.0,0.0
1511,110.0,74.0,18.0,1,13,1,1,2,23.0,115.0,37.0
1512,125.0,52.0,19.0,1,12,1,1,1,23.0,59.0,0.0
1513,118.0,72.0,21.0,1,12,1,2,2,43.0,115.0,702.0
1514,121.0,71.0,31.0,1,12,1,2,2,43.0,115.0,320.0
1515,130.0,74.0,21.0,1,11,1,2,2,43.0,115.0,666.0
1516,126.0,76.0,26.0,1,11,1,2,2,43.0,115.0,455.0
1517,120.0,60.0,35.0,1,12,1,2,2,43.0,115.0,204.0
1518,126.0,80.0,35.0,1,11,1,2,2,43.0,115.0,124.0
1519,130.0,70.0,15.0,1,11,1,1,2,23.0,115.0,164.0
1520,130.0,73.0,21.0,1,11,1,2,2,43.0,115.0,684.0
1521,130.0,72.0,21.0,1,11,1,2,2,43.0,115.0,702.0
1522,131.0,77.0,21.0,1,11,1,2,2,43.0,115.0,612.0
1523,128.0,80.0,24.0,1,11,1,2,2,43.0,115.0,465.0
1524,131.0,71.0,20.0,1,11,1,2,2,43.0,115.0,760.0
1525,130.0,70.0,20.0,1,11,1,2,2,43.0,115.0,779.0
1526,111.0,71.0,21.0,1,13,1,2,2,43.0,115.0,720.0
1527,111.0,72.0,21.0,1,13,1,2,2,43.0,115.0,702.0
1528,112.0,71.0,26.0,1,13,1,2,2,43.0,115.0,520.0
