make,variant,length_ft,geographic_region,country_region_state,listing_price_usd,year,hull_type,age_years,make_variant,variant_observation_count,log_price
Lagoon,450,45.8,Europe,Greece,557773,2014,catamaran,6,Lagoon 450,146.0,13.231707348557954
Lagoon,450,45.8,Europe,Greece,557773,2014,catamaran,6,Lagoon 450,146.0,13.231707348557954
Lagoon,450,45.8,Europe,Croatia,546539,2014,catamaran,6,Lagoon 450,146.0,13.211360947272992
Lagoon,450,45.8,Europe,Croatia,545648,2014,catamaran,6,Lagoon 450,146.0,13.20972935818127
Lagoon,450,45.8,Europe,Greece,522319,2014,catamaran,6,Lagoon 450,146.0,13.166033791323532
Lagoon,450,45.8,Europe,Greece,521397,2014,catamaran,6,Lagoon 450,146.0,13.164267026725055
Lagoon,450,45.8,Europe,France,518675,2014,catamaran,6,Lagoon 450,146.0,13.15903276176134
Lagoon,450,45.8,Europe,France,517759,2014,catamaran,6,Lagoon 450,146.0,13.157265162013559
Lagoon,450F,45.8,Europe,Greece,510689,2014,catamaran,6,Lagoon 450F,55.0,13.143516073339736
Lagoon,450F,45.8,Europe,Greece,510302,2014,catamaran,6,Lagoon 450F,55.0,13.142757986307561
Lagoon,450,45.8,Europe,Greece,498530,2014,catamaran,6,Lagoon 450,146.0,13.119419047114878
Lagoon,450,45.8,Europe,Greece,497146,2014,catamaran,6,Lagoon 450,146.0,13.116639024514441
Lagoon,450,45.8,Europe,Croatia,484598,2014,catamaran,6,Lagoon 450,146.0,13.0910749602409
Lagoon,450,45.8,Europe,Croatia,483808,2014,catamaran,6,Lagoon 450,146.0,13.089443412779927
Lagoon,450,45.8,Europe,Croatia,472420,2014,catamaran,6,Lagoon 450,146.0,13.065623699411699
Lagoon,450,45.8,Europe,Croatia,472029,2014,catamaran,6,Lagoon 450,146.0,13.064795703358257
Lagoon,450,45.8,Europe,Turkey,462000,2014,catamaran,6,Lagoon 450,146.0,13.043320170063875
Lagoon,450,45.8,Europe,Italy,424393,2014,catamaran,6,Lagoon 450,146.0,12.958415191712236
Lagoon,450 Owners Version,45.8,USA,Florida,499000,2014,catamaran,6,Lagoon 450 Owners Version,2.0,13.120361374733656
Fountaine Pajot,Salina 48 Evolution,47.0,Caribbean,Martinique,565040,2014,catamaran,6,Fountaine Pajot Salina 48 Evolution,1.0,13.244651804082803
Fountaine Pajot,Salina 48,47.0,Caribbean,Martinique,563836,2014,catamaran,6,Fountaine Pajot Salina 48,18.0,13.242518708053609
Fountaine Pajot,Salina 48,47.0,USA,Florida,485000,2014,catamaran,6,Fountaine Pajot Salina 48,18.0,13.091904169919621
Leopard,48,48.0,Caribbean,British Virgin Islands,455000,2014,catamaran,6,Leopard 48,21.0,13.028052697933088
Leopard,48,48.0,Caribbean,British Virgin Islands,449000,2014,catamaran,6,Leopard 48,21.0,13.01477816672439
Leopard,48,48.0,Caribbean,British Virgin Islands,429000,2014,catamaran,6,Leopard 48,21.0,12.969212197910155
Leopard,48 Crewed Version,48.0,Caribbean,British Virgin Islands,400000,2014,catamaran,6,Leopard 48 Crewed Version,2.0,12.89921982609012
Leopard,48,48.0,Europe,Croatia,472149,2014,catamaran,6,Leopard 48,21.0,13.065049892717989
Leopard,48,48.0,Europe,Croatia,472149,2014,catamaran,6,Leopard 48,21.0,13.065049892717989
Fountaine Pajot,SABA 50,49.0,Caribbean,Martinique,589724,2014,catamaran,6,Fountaine Pajot SABA 50,19.0,13.287409909820763
Fountaine Pajot,SABA 50,49.0,Caribbean,Guadeloupe,571486,2014,catamaran,6,Fountaine Pajot SABA 50,19.0,13.255995264979065
Lagoon,52F,52.0,Europe,Greece,1033538,2014,catamaran,6,Lagoon 52F,17.0,13.848498425691208
Lagoon,52,52.0,Europe,Croatia,1003140,2014,catamaran,6,Lagoon 52,29.0,13.818645638459747
Lagoon,52,52.0,Europe,Croatia,1003140,2014,catamaran,6,Lagoon 52,29.0,13.818645638459747
Lagoon,52,52.0,Europe,Italy,997060,2014,catamaran,6,Lagoon 52,29.0,13.812566227674823
Lagoon,52,52.0,Europe,Turkey,972741,2014,catamaran,6,Lagoon 52,29.0,13.787873138683722
Lagoon,52,52.0,Europe,France,972741,2014,catamaran,6,Lagoon 52,29.0,13.787873138683722
Lagoon,52,52.0,Europe,Croatia,753875,2014,catamaran,6,Lagoon 52,29.0,13.532981850753288
Lagoon,52,52.0,USA,Texas,799000,2014,catamaran,6,Lagoon 52,29.0,13.591116224748411
Nautitech,542,53.5,Europe,Italy,1185529,2014,catamaran,6,Nautitech 542,3.0,13.985699646440615
Privilege,Series 5,56.0,Caribbean,Grenada,899000,2014,catamaran,6,Privilege Series 5,5.0,13.709038313453757
Leopard,39,37.5,Europe,Croatia,265549,2015,catamaran,5,Leopard 39,8.0,12.489554660074296
Lagoon,380,38.0,Caribbean,Martinique,218259,2015,catamaran,5,Lagoon 380,20.0,12.293437709965024
Lagoon,380,38.0,Europe,Italy,242510,2015,catamaran,5,Lagoon 380,20.0,12.398798225622851
Lagoon,380,38.0,Europe,Croatia,220078,2015,catamaran,5,Lagoon 380,20.0,12.301737307952656
Lagoon,39,38.4,Caribbean,Martinique,333556,2015,catamaran,5,Lagoon 39,34.0,12.717566046283475
Lagoon,39,38.4,Caribbean,Martinique,333174,2015,catamaran,5,Lagoon 39,34.0,12.716420155017746
Lagoon,39,38.4,Caribbean,Martinique,267025,2015,catamaran,5,Lagoon 39,34.0,12.495097565957897
Lagoon,39,38.4,Caribbean,Guadeloupe,265811,2015,catamaran,5,Lagoon 39,34.0,12.49054080890459
Lagoon,39,38.4,Europe,Turkey,401256,2015,catamaran,5,Lagoon 39,34.0,12.902354906585591
Lagoon,39,38.4,Europe,Spain,334380,2015,catamaran,5,Lagoon 39,34.0,12.720033349791636
Lagoon,39,38.4,Europe,France,327389,2015,catamaran,5,Lagoon 39,34.0,12.69890434530954
Lagoon,39,38.4,Europe,France,303982,2015,catamaran,5,Lagoon 39,34.0,12.62472376810903
Lagoon,39,38.4,Europe,Greece,303982,2015,catamaran,5,Lagoon 39,34.0,12.62472376810903
Lagoon,39,38.4,Europe,France,303437,2015,catamaran,5,Lagoon 39,34.0,12.622929289680636
Lagoon,39,38.4,Europe,Turkey,279663,2015,catamaran,5,Lagoon 39,34.0,12.54134058584904
Lagoon,39,38.4,Europe,France,279380,2015,catamaran,5,Lagoon 39,34.0,12.540328141281542
Lagoon,39,38.4,Europe,France,279162,2015,catamaran,5,Lagoon 39,34.0,12.539547537455617
Fountaine Pajot,Lipari 41,39.0,Caribbean,Martinique,267025,2015,catamaran,5,Fountaine Pajot Lipari 41,22.0,12.495097565957897
Leopard,Sunsail 404,39.0,Caribbean,British Virgin Islands,95000,2015,catamaran,5,Leopard Sunsail 404,1.0,11.461632170582678
Lagoon,400,39.0,Europe,Croatia,338636,2015,catamaran,5,Lagoon 400,75.0,12.732681063171347
Lagoon,400,39.0,Europe,Greece,310083,2015,catamaran,5,Lagoon 400,75.0,12.644595282560337
Lagoon,400,39.0,Europe,Italy,303674,2015,catamaran,5,Lagoon 400,75.0,12.623710036568895
Lagoon,400,39.0,Europe,Italy,303674,2015,catamaran,5,Lagoon 400,75.0,12.623710036568895
Lagoon,400,39.0,Europe,Italy,303437,2015,catamaran,5,Lagoon 400,75.0,12.622929289680636
Lagoon,400,39.0,Europe,Italy,303437,2015,catamaran,5,Lagoon 400,75.0,12.622929289680636
Nautitech,40 Open,39.5,Europe,Greece,418744,2015,catamaran,5,Nautitech 40 Open,20.0,12.945015033660553
Nautitech,40 Open,39.5,Europe,France,388400,2015,catamaran,5,Nautitech 40 Open,20.0,12.869791015399306
Nautitech,40 Open,39.5,Europe,Spain,382210,2015,catamaran,5,Nautitech 40 Open,20.0,12.853725474757908
Nautitech,Open 40,39.5,Europe,Spain,364424,2015,catamaran,5,Nautitech Open 40,1.0,12.806073303889605
Nautitech,40 Open,39.5,Europe,Spain,363765,2015,catamaran,5,Nautitech 40 Open,20.0,12.804263333731015
Nautitech,40 Open,39.5,Europe,France,352214,2015,catamaran,5,Nautitech 40 Open,20.0,12.771994224396192
Nautitech,40 Open,39.5,Europe,France,351987,2015,catamaran,5,Nautitech 40 Open,20.0,12.771349522080056
Nautitech,40 Open,39.5,Europe,Croatia,315575,2015,catamaran,5,Nautitech 40 Open,20.0,12.662151650621063
Bali,4.0,40.0,Europe,France,425604,2015,catamaran,5,Bali 4.0,8.0,12.961264615461646
Bali,4.0,40.0,Europe,France,425144,2015,catamaran,5,Bali 4.0,8.0,12.960183214048236
Seawind,1250,41.0,Caribbean,Mexico,455000,2015,catamaran,5,Seawind 1250,1.0,13.028052697933088
Lagoon,421,42.0,Caribbean,Martinique,363562,2015,catamaran,5,Lagoon 421,20.0,12.803705125372819
Lagoon,421,42.0,Caribbean,Martinique,363145,2015,catamaran,5,Lagoon 421,20.0,12.802557482524273
Lagoon,421,42.0,Caribbean,Belize,340459,2015,catamaran,5,Lagoon 421,20.0,12.73804998616164
Lagoon,421,42.0,Caribbean,Belize,340069,2015,catamaran,5,Lagoon 421,20.0,12.736903817179039
Bali,4.3,42.0,Europe,Spain,455973,2015,catamaran,5,Bali 4.3,14.0,13.030188876217196
Leopard,44,42.5,Caribbean,Belize,359000,2015,catamaran,5,Leopard 44,29.0,12.791077667470416
Leopard,44,42.5,Caribbean,British Virgin Islands,349000,2015,catamaran,5,Leopard 44,29.0,12.762827201184564
Leopard,44,42.5,Caribbean,Bahamas,339999,2015,catamaran,5,Leopard 44,29.0,12.736697955411548
Leopard,44,42.5,Caribbean,British Virgin Islands,339000,2015,catamaran,5,Leopard 44,29.0,12.733755386362587
Leopard,44,42.5,Caribbean,British Virgin Islands,339000,2015,catamaran,5,Leopard 44,29.0,12.733755386362587
Leopard,44,42.5,Caribbean,British Virgin Islands,329000,2015,catamaran,5,Leopard 44,29.0,12.70381302974751
Leopard,44,42.5,Caribbean,British Virgin Islands,329000,2015,catamaran,5,Leopard 44,29.0,12.70381302974751
Leopard,44,42.5,Europe,Greece,338636,2015,catamaran,5,Leopard 44,29.0,12.732681063171347
Leopard,44,42.5,USA,Florida,569000,2015,catamaran,5,Leopard 44,29.0,13.251635713108469
Leopard,44,42.5,USA,Florida,569000,2015,catamaran,5,Leopard 44,29.0,13.251635713108469
Leopard,44,42.5,USA,Florida,567000,2015,catamaran,5,Leopard 44,29.0,13.248114582709889
Leopard,44,42.5,USA,Florida,567000,2015,catamaran,5,Leopard 44,29.0,13.248114582709889
Bali,4.3,43.0,Europe,Turkey,519000,2015,catamaran,5,Bali 4.3,14.0,13.159659162148026
Bali,4.3,43.0,Europe,Spain,455449,2015,catamaran,5,Bali 4.3,14.0,13.02903902453985
Bali,4.3,43.0,USA,Florida,449000,2015,catamaran,5,Bali 4.3,14.0,13.01477816672439
Fountaine Pajot,Helia 44,43.6,Caribbean,Grenada,559900,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.235513475336985
Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,473362,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.067615702455727
Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,443526,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.002511703590644
Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,443019,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.001367937498069
Fountaine Pajot,Helia 44 Maestro,43.6,Europe,Netherlands,544974,2015,catamaran,5,Fountaine Pajot Helia 44 Maestro,1.0,13.208493366085376
Fountaine Pajot,Helia 44,43.6,Europe,Italy,510689,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.143516073339736
Fountaine Pajot,Helia 44,43.6,Europe,France,510689,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.143516073339736
Fountaine Pajot,Helia 44,43.6,Europe,Italy,509775,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.141724730882949
Fountaine Pajot,Helia 44,43.6,Europe,Bulgaria,484286,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.090430920271647
Fountaine Pajot,Helia 44,43.6,Europe,Spain,480291,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.082147449188783
Fountaine Pajot,Helia 44,43.6,Europe,Spain,479310,2015,catamaran,5,Fountaine Pajot Helia 44,28.0,13.080102848689727
Bali,4.5,44.6,Europe,France,510689,2015,catamaran,5,Bali 4.5,12.0,13.143516073339736
Bali,4.5,44.6,Europe,Greece,455973,2015,catamaran,5,Bali 4.5,12.0,13.030188876217196
Bali,4.5,44.6,Europe,Greece,455627,2015,catamaran,5,Bali 4.5,12.0,13.029429771310186
Bali,4.5,44.6,Europe,Greece,454706,2015,catamaran,5,Bali 4.5,12.0,13.027406335239567
Outremer,45,45.0,Europe,France,825350,2015,catamaran,5,Outremer 45,3.0,13.623562817775687
Lagoon,450,45.8,Caribbean,Grenada,499000,2015,catamaran,5,Lagoon 450,146.0,13.120361374733656
Lagoon,450,45.8,Caribbean,British Virgin Islands,495000,2015,catamaran,5,Lagoon 450,146.0,13.112313041550827
Lagoon,450,45.8,Caribbean,Netherlands Antilles,480000,2015,catamaran,5,Lagoon 450,146.0,13.081541382884074
Lagoon,450,45.8,Caribbean,Guadeloupe,437308,2015,catamaran,5,Lagoon 450,146.0,12.98839303131097
Lagoon,450,45.8,Caribbean,Guadeloupe,436950,2015,catamaran,5,Lagoon 450,146.0,12.98757405105569
Lagoon,450,45.8,Caribbean,Martinique,400142,2015,catamaran,5,Lagoon 450,146.0,12.899574763092527
Lagoon,450,45.8,Europe,Croatia,557470,2015,catamaran,5,Lagoon 450,146.0,13.23116396920932
Lagoon,450,45.8,Europe,Croatia,556561,2015,catamaran,5,Lagoon 450,146.0,13.229532057347383
Lagoon,450,45.8,Europe,Greece,546539,2015,catamaran,5,Lagoon 450,146.0,13.211360947272992
Lagoon,450,45.8,Europe,Greece,545648,2015,catamaran,5,Lagoon 450,146.0,13.20972935818127
Lagoon,450,45.8,Europe,Greece,522848,2015,catamaran,5,Lagoon 450,146.0,13.16704606983055
Lagoon,450,45.8,Europe,Croatia,516769,2015,catamaran,5,Lagoon 450,146.0,13.155351245131262
Lagoon,450S,45.8,Europe,France,516769,2015,catamaran,5,Lagoon 450S,12.0,13.155351245131262
Lagoon,450s,45.8,Europe,France,516246,2015,catamaran,5,Lagoon 450s,1.0,13.154338675043343
Lagoon,450S,45.8,Europe,France,515844,2015,catamaran,5,Lagoon 450S,12.0,13.153559673172714
Lagoon,450,45.8,Europe,Greece,510302,2015,catamaran,5,Lagoon 450,146.0,13.142757986307561
Lagoon,450,45.8,Europe,Greece,510103,2015,catamaran,5,Lagoon 450,146.0,13.142367945093488
Lagoon,450,45.8,Europe,Greece,509271,2015,catamaran,5,Lagoon 450,146.0,13.140735570352227
Lagoon,450S,45.8,Europe,France,504030,2015,catamaran,5,Lagoon 450S,12.0,13.130391069091559
Lagoon,450S,45.8,Europe,France,503208,2015,catamaran,5,Lagoon 450S,12.0,13.128758882493184
Lagoon,450,45.8,Europe,Italy,486404,2015,catamaran,5,Lagoon 450,146.0,13.09479483328449
Lagoon,450,45.8,Europe,Italy,486371,2015,catamaran,5,Lagoon 450,146.0,13.094726986146123
Lagoon,450,45.8,Europe,Greece,485879,2015,catamaran,5,Lagoon 450,146.0,13.093714900690742
Lagoon,450,45.8,Europe,Greece,485500,2015,catamaran,5,Lagoon 450,146.0,13.092934566713517
Lagoon,450,45.8,Europe,Greece,483383,2015,catamaran,5,Lagoon 450,146.0,13.088564579070031
Lagoon,450,45.8,Europe,Greece,482595,2015,catamaran,5,Lagoon 450,146.0,13.08693307157236
Lagoon,450F,45.8,Europe,Greece,479927,2015,catamaran,5,Lagoon 450F,55.0,13.081389287984898
Lagoon,450F,45.8,Europe,Greece,478957,2015,catamaran,5,Lagoon 450F,55.0,13.079366102008546
Lagoon,450F,45.8,Europe,Greece,474211,2015,catamaran,5,Lagoon 450F,55.0,13.069407649307703
Lagoon,450,45.8,Europe,Croatia,473667,2015,catamaran,5,Lagoon 450,146.0,13.068259822140648
Lagoon,450,45.8,Europe,Croatia,472895,2015,catamaran,5,Lagoon 450,146.0,13.066628655516228
Lagoon,450,45.8,Europe,Greece,465165,2015,catamaran,5,Lagoon 450,146.0,13.050147460338804
Lagoon,450,45.8,Europe,Greece,464407,2015,catamaran,5,Lagoon 450,146.0,13.048516601905021
Lagoon,450,45.8,Europe,Greece,455973,2015,catamaran,5,Lagoon 450,146.0,13.030188876217196
Lagoon,450,45.8,Europe,Greece,455973,2015,catamaran,5,Lagoon 450,146.0,13.030188876217196
Lagoon,450,45.8,Europe,Greece,455627,2015,catamaran,5,Lagoon 450,146.0,13.029429771310186
Lagoon,450F,45.8,Europe,Greece,448677,2015,catamaran,5,Lagoon 450F,55.0,13.014058531457053
Lagoon,450,45.8,Europe,Greece,430455,2015,catamaran,5,Lagoon 450,146.0,12.972598067769598
Leopard,48,48.0,Caribbean,Saint Lucia,499000,2015,catamaran,5,Leopard 48,21.0,13.120361374733656
Leopard,48,48.0,Caribbean,Saint Lucia,439000,2015,catamaran,5,Leopard 48,21.0,12.992254692057308
Leopard,48,48.0,Caribbean,British Virgin Islands,149000,2015,catamaran,5,Leopard 48,21.0,11.911701584927597
Leopard,48,48.0,Europe,Croatia,508561,2015,catamaran,5,Leopard 48,21.0,13.13934044794468
Leopard,48,48.0,Europe,Greece,508561,2015,catamaran,5,Leopard 48,21.0,13.13934044794468
Fountaine Pajot,SABA 50,49.0,Caribbean,Martinique,601884,2015,catamaran,5,Fountaine Pajot SABA 50,19.0,13.307820014693757
Fountaine Pajot,SABA 50,49.0,Caribbean,Martinique,589724,2015,catamaran,5,Fountaine Pajot SABA 50,19.0,13.287409909820763
Fountaine Pajot,SABA 50,49.0,Caribbean,Martinique,589343,2015,catamaran,5,Fountaine Pajot SABA 50,19.0,13.286763636092026
Fountaine Pajot,SABA 50 Maestro,49.0,Europe,Italy,1055962,2015,catamaran,5,Fountaine Pajot SABA 50 Maestro,2.0,13.869962757752388
Fountaine Pajot,SABA 50,49.0,Europe,Spain,910312,2015,catamaran,5,Fountaine Pajot SABA 50,19.0,13.72154267687381
Fountaine Pajot,SABA 50,49.0,Europe,France,843556,2015,catamaran,5,Fountaine Pajot SABA 50,19.0,13.645381568805933
Fountaine Pajot,SABA 50,49.0,USA,Florida,765000,2015,catamaran,5,Fountaine Pajot SABA 50,19.0,13.547631112808673
Voyage Yachts,Voyage 480,50.0,Caribbean,British Virgin Islands,617000,2015,catamaran,5,Voyage Yachts Voyage 480,1.0,13.332624302887524
Lagoon,52F,52.0,Caribbean,Martinique,836660,2015,catamaran,5,Lagoon 52F,17.0,13.637173054280622
Lagoon,52F,52.0,Caribbean,Guadeloupe,776032,2015,catamaran,5,Lagoon 52F,17.0,13.561949035428531
Lagoon,52F,52.0,Europe,Greece,1100414,2015,catamaran,5,Lagoon 52F,17.0,13.911197030597934
Lagoon,52,52.0,Europe,Greece,1094334,2015,catamaran,5,Lagoon 52,29.0,13.905656517014338
Lagoon,52,52.0,Europe,Greece,1093227,2015,catamaran,5,Lagoon 52,29.0,13.904644430864975
Lagoon,52,52.0,Europe,Greece,1033538,2015,catamaran,5,Lagoon 52,29.0,13.848498425691208
Lagoon,52,52.0,Europe,Greece,1033538,2015,catamaran,5,Lagoon 52,29.0,13.848498425691208
Lagoon,52F,52.0,Europe,Greece,1033538,2015,catamaran,5,Lagoon 52F,17.0,13.848498425691208
Lagoon,52F,52.0,Europe,Greece,1032492,2015,catamaran,5,Lagoon 52F,17.0,13.847485855603288
Lagoon,52F,52.0,Europe,Croatia,911945,2015,catamaran,5,Lagoon 52F,17.0,13.723334960220383
Lagoon,52F,52.0,Europe,Croatia,911022,2015,catamaran,5,Lagoon 52F,17.0,13.722322325237004
Lagoon,52,52.0,Europe,France,838989,2015,catamaran,5,Lagoon 52,29.0,13.63995287451715
Lagoon,52,52.0,Europe,France,838140,2015,catamaran,5,Lagoon 52,29.0,13.63894042994965
Lagoon,52,52.0,USA,California,949000,2015,catamaran,5,Lagoon 52,29.0,13.763164077592064
Privilege,Series 5,56.0,USA,Florida,1200000,2015,catamaran,5,Privilege Series 5,5.0,13.997832114758229
Privilege,Series 5,56.0,USA,Florida,999000,2015,catamaran,5,Privilege Series 5,5.0,13.81451005763069
Lagoon,380,38.0,Caribbean,Martinique,210000,2016,catamaran,4,Lagoon 380,20.0,12.254862809699606
Lagoon,380,38.0,Caribbean,Netherlands Antilles,149000,2016,catamaran,4,Lagoon 380,20.0,11.911701584927597
Lagoon,39,38.0,USA,Florida,335000,2016,catamaran,4,Lagoon 39,34.0,12.721885810807203
Lagoon,39,38.4,Caribbean,Mexico,399000,2016,catamaran,4,Lagoon 39,34.0,12.896716695872
Lagoon,39,38.4,Caribbean,Martinique,327591,2016,catamaran,4,Lagoon 39,34.0,12.699521158056202
Lagoon,39,38.4,Caribbean,Martinique,267331,2016,catamaran,4,Lagoon 39,34.0,12.4962428699629
Lagoon,39,38.4,Europe,Greece,312493,2016,catamaran,4,Lagoon 39,34.0,12.652337347907709
Leopard,40,39.0,Caribbean,Grenada,365000,2016,catamaran,4,Leopard 40,11.0,12.80765263256463
Lagoon,400,39.0,Caribbean,Bahamas,340000,2016,catamaran,4,Lagoon 400,75.0,12.736700896592344
Lagoon,400 S2,39.0,Caribbean,Bahamas,340000,2016,catamaran,4,Lagoon 400 S2,17.0,12.736700896592344
Leopard,40,39.0,Caribbean,Belize,329000,2016,catamaran,4,Leopard 40,11.0,12.70381302974751
Leopard,40,39.0,Caribbean,Belize,329000,2016,catamaran,4,Leopard 40,11.0,12.70381302974751
Leopard,40,39.0,Caribbean,Saint Lucia,319000,2016,catamaran,4,Leopard 40,11.0,12.672946381766982
Leopard,40,39.0,Europe,Italy,460769,2016,catamaran,4,Leopard 40,11.0,13.040652111795245
Lagoon,400,39.0,Europe,France,455156,2016,catamaran,4,Lagoon 400,75.0,13.028395496313866
Lagoon,400,39.0,Europe,France,454706,2016,catamaran,4,Lagoon 400,75.0,13.027406335239567
Lagoon,400 S2,39.0,Europe,Turkey,400850,2016,catamaran,4,Lagoon 400 S2,17.0,12.901342571471098
Lagoon,400,39.0,Europe,Turkey,400537,2016,catamaran,4,Lagoon 400,75.0,12.900561425742715
Lagoon,400,39.0,Europe,Greece,364125,2016,catamaran,4,Lagoon 400,75.0,12.805252494261735
Fountaine Pajot,Lucia 40,39.0,Europe,Croatia,363765,2016,catamaran,4,Fountaine Pajot Lucia 40,11.0,12.804263333731015
Lagoon,400,39.0,Europe,Greece,358056,2016,catamaran,4,Lagoon 400,75.0,12.788444677730794
Lagoon,400 S2,39.0,Europe,Greece,327968,2016,catamaran,4,Lagoon 400 S2,17.0,12.70067132163129
Lagoon,400,39.0,Europe,Greece,327712,2016,catamaran,4,Lagoon 400,75.0,12.699890452875165
Lagoon,400 S2,39.0,Europe,Croatia,326753,2016,catamaran,4,Lagoon 400 S2,17.0,12.696959812775614
Lagoon,400,39.0,Europe,Croatia,326499,2016,catamaran,4,Lagoon 400,75.0,12.696182164906796
Lagoon,400 S2,39.0,Europe,Italy,315821,2016,catamaran,4,Lagoon 400 S2,17.0,12.662930876376207
Lagoon,400,39.0,Europe,Italy,315575,2016,catamaran,4,Lagoon 400,75.0,12.662151650621063
Lagoon,400,39.0,Europe,Croatia,309506,2016,catamaran,4,Lagoon 400,75.0,12.642732757025504
Lagoon,400,39.0,USA,Florida,429000,2016,catamaran,4,Lagoon 400,75.0,12.969212197910155
Fountaine Pajot,Lucia 40,39.0,USA,Massachusetts,395000,2016,catamaran,4,Fountaine Pajot Lucia 40,11.0,12.886641043883259
Nautitech,40 Open,39.5,Caribbean,British Virgin Islands,380000,2016,catamaran,4,Nautitech 40 Open,20.0,12.84792653170257
Nautitech,40 Open,39.5,Europe,Croatia,475638,2016,catamaran,4,Nautitech 40 Open,20.0,13.072412339681856
Nautitech,40 Open,39.5,Europe,Greece,376262,2016,catamaran,4,Nautitech 40 Open,20.0,12.838040988224337
Nautitech,40 Open,39.5,Europe,Croatia,345919,2016,catamaran,4,Nautitech 40 Open,20.0,12.753959922586988
Nautitech,40 Open,39.5,Europe,Croatia,345919,2016,catamaran,4,Nautitech 40 Open,20.0,12.753959922586988
Nautitech,40,39.5,Europe,Croatia,345919,2016,catamaran,4,Nautitech 40,12.0,12.753959922586988
Bali,4.0,40.0,Caribbean,Grenada,314361,2016,catamaran,4,Bali 4.0,8.0,12.658297286041345
Bali,4.0,40.0,Europe,Greece,395204,2016,catamaran,4,Bali 4.0,8.0,12.887157366262118
Bali,4.0,40.0,Europe,Greece,357702,2016,catamaran,4,Bali 4.0,8.0,12.787455516509086
Bali,4.0,40.0,Europe,Greece,348995,2016,catamaran,4,Bali 4.0,8.0,12.762812874434372
Chris White,MastFoil 40,40.0,USA,Florida,295000,2016,catamaran,4,Chris White MastFoil 40,1.0,12.594730635321957
Bali,4.1,41.0,Europe,Greece,388650,2016,catamaran,4,Bali 4.1,16.0,12.870434474658365
Bali,4.1,41.0,Europe,Greece,388400,2016,catamaran,4,Bali 4.1,16.0,12.869791015399306
Maine Cat,41,41.6,USA,Florida,499900,2016,catamaran,4,Maine Cat 41,2.0,13.122163357401663
Bali,4.3,42.0,Europe,Greece,462052,2016,catamaran,4,Bali 4.3,14.0,13.043432717842691
Lagoon,421,42.0,Europe,Croatia,460370,2016,catamaran,4,Lagoon 421,20.0,13.039785792977012
Lagoon,421,42.0,Europe,Croatia,460011,2016,catamaran,4,Lagoon 421,20.0,13.039005681222843
Lagoon,42,42.5,Caribbean,Dominican Republic,515334,2016,catamaran,4,Lagoon 42,85.0,13.152570513121619
Lagoon,42,42.5,Caribbean,Grenada,464500,2016,catamaran,4,Lagoon 42,85.0,13.04871683723603
Leopard,44,42.5,Caribbean,British Virgin Islands,389000,2016,catamaran,4,Leopard 44,29.0,12.871334622600584
Leopard,44,42.5,Caribbean,Bahamas,239999,2016,catamaran,4,Leopard 44,29.0,12.388390035648781
Lagoon,42,42.5,Europe,Italy,515844,2016,catamaran,4,Lagoon 42,85.0,13.153559673172714
Lagoon,42,42.5,Europe,Italy,515844,2016,catamaran,4,Lagoon 42,85.0,13.153559673172714
Lagoon,42,42.5,Europe,Italy,473362,2016,catamaran,4,Lagoon 42,85.0,13.067615702455727
Lagoon,42,42.5,Europe,Spain,461585,2016,catamaran,4,Lagoon 42,85.0,13.042421497980786
Lagoon,42,42.5,Europe,Spain,460769,2016,catamaran,4,Lagoon 42,85.0,13.040652111795245
Bali,4.3,43.0,Caribbean,Saint-Martin,415000,2016,catamaran,4,Bali 4.3,14.0,12.936033799212835
Bali,4.3,43.0,Europe,Spain,485155,2016,catamaran,4,Bali 4.3,14.0,13.092223706491238
Bali,4.3,43.0,Europe,Greece,480291,2016,catamaran,4,Bali 4.3,14.0,13.082147449188783
Fountaine Pajot,Helia 44,43.6,Caribbean,U.S. Virgin Islands,582000,2016,catamaran,4,Fountaine Pajot Helia 44,28.0,13.274225726713574
Fountaine Pajot,Helia 44 Evolution,43.6,Caribbean,U.S. Virgin Islands,582000,2016,catamaran,4,Fountaine Pajot Helia 44 Evolution,1.0,13.274225726713574
Fountaine Pajot,Helia 44,43.6,Europe,France,625569,2016,catamaran,4,Fountaine Pajot Helia 44,28.0,13.346416914555808
Fountaine Pajot,Helia 44,43.6,Europe,Belgium,595804,2016,catamaran,4,Fountaine Pajot Helia 44,28.0,13.297667032901085
Fountaine Pajot,Helia 44,43.6,USA,Maryland,589000,2016,catamaran,4,Fountaine Pajot Helia 44,28.0,13.286181462633724
Fountaine Pajot,Helia 44,43.6,USA,Florida,399000,2016,catamaran,4,Fountaine Pajot Helia 44,28.0,12.896716695872
